HMDB_ID	CHEBI_ID
HMDB0015451	15407
HMDB0015452	775185
HMDB0015453	1002414
HMDB0015454	63620
HMDB0015455	8732
HMDB0015458	774523
HMDB0015459	587711
HMDB0015461	1178587
HMDB0015462	553577
HMDB0015464	10093
HMDB0015465	47612
HMDB0015466	23359
HMDB0015467	50838
HMDB0015468	28544
HMDB0015469	6640
HMDB0015471	9014
HMDB0015472	7514
HMDB0015474	6838
HMDB0015477	174690
HMDB0015478	553827
HMDB0015481	730485
HMDB0015483	478164
HMDB0015485	3510
HMDB0015486	3504
HMDB0015487	53766
HMDB0015488	354983
HMDB0015489	290629
HMDB0015490	7934
HMDB0015491	67121
HMDB0015493	160246
HMDB0015494	157186
HMDB0015495	28462
HMDB0015496	2686
HMDB0015497	34283
HMDB0015498	784872
HMDB0015499	53778
HMDB0015502	385936
HMDB0015503	31225
HMDB0015504	31186
HMDB0015505	251300
HMDB0015506	331062
HMDB0015508	101009
HMDB0015509	1192901
HMDB0015510	111715
HMDB0015511	116960
HMDB0015512	1178501
HMDB0015513	31618
HMDB0015516	4469
HMDB0015517	6809
HMDB0015519	674499
HMDB0015520	113756
HMDB0015521	102130
HMDB0015522	102265
HMDB0015527	195969
HMDB0015528	774423
HMDB0015531	29034
HMDB0015532	29105
HMDB0015533	59514
HMDB0015534	7581
HMDB0015535	3697
HMDB0015536	471744
HMDB0015537	8427
HMDB0015538	32221
HMDB0015539	31781
HMDB0015540	2968
HMDB0015541	6827
HMDB0015542	8255
HMDB0015543	51210
HMDB0015544	9421
HMDB0015545	9587
HMDB0015546	31981
HMDB0015547	49005
HMDB0015548	63635
HMDB0015549	5801
HMDB0015550	55344
HMDB0015551	60072
HMDB0015552	44932
HMDB0015553	53770
HMDB0015554	518413
HMDB0015555	103799
HMDB0015556	130096
HMDB0015557	308661
HMDB0015558	521177
HMDB0015559	59120
HMDB0015560	309829
HMDB0015561	51364
HMDB0015562	775183
HMDB0015563	128477
HMDB0015564	6472
HMDB0015565	6339
HMDB0015567	50749
HMDB0015568	45716
HMDB0015570	29013
HMDB0015573	197010
HMDB0015574	599928
HMDB0015575	28329
HMDB0015576	128310
HMDB0015579	8716
HMDB0015581	31176
HMDB0015582	45906
HMDB0015583	78692
HMDB0015585	135207
HMDB0015586	3988
HMDB0015587	50742
HMDB0015589	138764
HMDB0015590	166238
HMDB0015591	569580
HMDB0015592	64028
HMDB0015594	64019
HMDB0015595	52172
HMDB0015596	334541
HMDB0015598	590151
HMDB0015599	521520
HMDB0015602	521102
HMDB0015603	65172
HMDB0015604	34911
HMDB0015605	32181
HMDB0015606	51368
HMDB0015607	51052
HMDB0015608	68575
HMDB0015609	84050
HMDB0015611	131857
HMDB0015614	123745
HMDB0015616	68595
HMDB0015618	9122
HMDB0015619	9337
HMDB0015620	51137
HMDB0015621	32161
HMDB0015623	116088
HMDB0015625	87723
HMDB0015629	123417
HMDB0015631	535293
HMDB0015632	775133
HMDB0015633	64045
HMDB0015634	71272
HMDB0015636	108209
HMDB0015637	70707
HMDB0015639	6762
HMDB0015640	214810
HMDB0015641	70746
HMDB0015642	37922
HMDB0015643	195280
HMDB0015644	35677
HMDB0015646	83527
HMDB0015647	51860
HMDB0015648	775715
HMDB0015649	68841
HMDB0015651	1178590
HMDB0015652	141146
HMDB0015653	156095
HMDB0015654	6804
HMDB0015655	27436
HMDB0015656	142468
HMDB0015657	618263
HMDB0015662	64321
HMDB0015666	724428
HMDB0015667	77780
HMDB0015668	785428
HMDB0015669	665387
HMDB0015670	71023
HMDB0015672	63584
HMDB0015673	71028
HMDB0015677	64198
HMDB0015678	75922
HMDB0015679	478218
HMDB0015680	53775
HMDB0015681	120346
HMDB0015682	31856
HMDB0015684	858744
HMDB0015685	51758
HMDB0015687	32114
HMDB0015688	55548
HMDB0015689	84115
HMDB0015690	768237
HMDB0015691	126443
HMDB0015694	774897
HMDB0015695	171339
HMDB0015696	355377
HMDB0015697	200929
HMDB0015699	518452
HMDB0015702	68558
HMDB0015704	66899
HMDB0015705	66901
HMDB0028680	72816
HMDB0028682	73330
HMDB0028683	73803
HMDB0028685	73788
HMDB0028686	61565
HMDB0028689	73771
HMDB0028690	73805
HMDB0028691	73770
HMDB0028692	132403
HMDB0028693	73806
HMDB0028694	73807
HMDB0028695	73393
HMDB0028696	73394
HMDB0028697	73762
HMDB0028699	73395
HMDB0028700	73809
HMDB0028702	73810
HMDB0028703	73811
HMDB0028705	73812
HMDB0028707	73813
HMDB0028708	63357
HMDB0028712	73814
HMDB0028713	73815
HMDB0028714	73816
HMDB0028715	73817
HMDB0028716	73818
HMDB0028717	141419
HMDB0028718	73819
HMDB0028720	73821
HMDB0028721	73822
HMDB0028722	73823
HMDB0028726	73406
HMDB0028727	73419
HMDB0028729	73421
HMDB0028730	73824
HMDB0028731	73422
HMDB0028733	73424
HMDB0028734	141421
HMDB0028792	141428
HMDB0028795	73846
HMDB0028796	73847
HMDB0028797	73848
HMDB0028801	141429
HMDB0028804	141430
HMDB0028808	141431
HMDB0028809	141432
HMDB0028810	141433
HMDB0028815	73503
HMDB0028816	89701
HMDB0028817	141435
HMDB0028818	5390
HMDB0028819	73505
HMDB0028822	141436
HMDB0028823	73506
HMDB0028825	73507
HMDB0028827	73508
HMDB0028828	73509
HMDB0028829	73510
HMDB0028830	73512
HMDB0028831	73513
HMDB0028832	68846
HMDB0028853	73517
HMDB0028854	73922
HMDB0028878	73924
HMDB0028881	73925
HMDB0028884	73928
HMDB0028885	73930
HMDB0028887	74051
HMDB0028888	141437
HMDB0028889	5729
HMDB0028890	74052
HMDB0028891	74053
HMDB0028892	141438
HMDB0028893	74055
HMDB0028894	74056
HMDB0028896	74058
HMDB0028897	74059
HMDB0028898	74060
HMDB0028922	73527
HMDB0028933	73531
HMDB0028944	61872
HMDB0028945	74553
HMDB0028949	73600
HMDB0028950	74557
HMDB0028951	73604
HMDB0028955	74561
HMDB0028956	74564
HMDB0028957	74566
HMDB0028958	73605
HMDB0028959	74567
HMDB0028960	74568
HMDB0028961	73606
HMDB0028962	74569
HMDB0028963	73608
HMDB0028964	73607
HMDB0028988	73630
HMDB0028989	73632
HMDB0028990	73633
HMDB0028991	73631
HMDB0028993	90354
HMDB0028994	74712
HMDB0028995	73635
HMDB0028997	73634
HMDB0028998	74717
HMDB0029000	141443
HMDB0029001	74719
HMDB0029004	71032
HMDB0029005	73636
HMDB0029006	74751
HMDB0029007	73637
HMDB0029008	73638
HMDB0029032	74801
HMDB0029034	74802
HMDB0029035	74807
HMDB0029037	74808
HMDB0029038	74813
HMDB0029039	74814
HMDB0029041	73651
HMDB0029042	90326
HMDB0029043	74815
HMDB0029044	144702
HMDB0029045	74817
HMDB0029046	71029
HMDB0029047	74820
HMDB0029048	73653
HMDB0029049	141393
HMDB0029050	141445
HMDB0029051	73652
HMDB0029052	74823
HMDB0029054	74824
HMDB0029055	74825
HMDB0029057	74854
HMDB0029059	74855
HMDB0029060	74857
HMDB0029061	74859
HMDB0029063	73663
HMDB0029064	141446
HMDB0029065	74860
HMDB0029067	74861
HMDB0029069	73662
HMDB0029070	73664
HMDB0029073	73667
HMDB0029074	90328
HMDB0029105	74990
HMDB0029117	60987
HMDB0029120	75008
HMDB0029121	73711
HMDB0029122	73698
HMDB0029125	75010
HMDB0029126	75011
HMDB0029127	73699
HMDB0029129	73700
HMDB0029130	75012
HMDB0029131	75013
HMDB0029132	75014
HMDB0029133	75015
HMDB0029134	75016
HMDB0029135	73701
HMDB0029136	75021
HMDB0029139	73703
HMDB0029140	73704
HMDB0029151	133032
HMDB0029159	133747
HMDB0029160	133028
HMDB0029175	70254
HMDB0029178	497734
HMDB0029190	89287
HMDB0029191	134254
HMDB0029196	42564
HMDB0029198	80472
HMDB0029200	133508
HMDB0029201	33343
HMDB0029207	78215
HMDB0029212	1030566
HMDB0029213	131700
HMDB0029215	33385
HMDB0029216	89104
HMDB0029217	17215
HMDB0029222	89099
HMDB0029233	137503
HMDB0029247	55334
HMDB0029249	6584
HMDB0029253	562298
HMDB0029255	76131
HMDB0029263	18010
HMDB0029270	141132
HMDB0029271	520709
HMDB0029273	545935
HMDB0029278	75489
HMDB0029280	65751
HMDB0029283	710544
HMDB0029284	710546
HMDB0029295	490727
HMDB0029300	82388
HMDB0029304	89421
HMDB0029306	49584
HMDB0029308	479527
HMDB0029318	493262
HMDB0029322	725388
HMDB0029323	542817
HMDB0029326	656299
HMDB0029327	659786
HMDB0029330	666910
HMDB0029364	486616
HMDB0029365	17818
HMDB0029366	354566
HMDB0029367	17183
HMDB0029368	34970
HMDB0029370	769975
HMDB0029372	27479
HMDB0029374	715057
HMDB0029377	28821
HMDB0029379	16353
HMDB0029382	62426
HMDB0029387	17289
HMDB0029391	81897
HMDB0029393	102630
HMDB0029399	7719
HMDB0029406	2621
HMDB0029407	3079
HMDB0029408	49250
HMDB0029409	85534
HMDB0029412	85533
HMDB0029415	971853
HMDB0029416	28229
HMDB0029419	63961
HMDB0029420	74048
HMDB0029422	15781
HMDB0029423	7671
HMDB0029426	74048
HMDB0029427	136270
HMDB0029430	47833
HMDB0029433	48029
HMDB0029437	133921
HMDB0029438	18412
HMDB0029443	138764
HMDB0029449	435538
HMDB0029455	714289
HMDB0029457	15709
HMDB0029461	465962
HMDB0029463	5323
HMDB0029469	4932
HMDB0029470	1156602
HMDB0029472	895319
HMDB0029488	139463
HMDB0029501	142253
HMDB0029505	1242612
HMDB0029507	544480
HMDB0029508	90194
HMDB0029510	657231
HMDB0029512	69917
HMDB0029515	69094
HMDB0029516	542813
HMDB0029519	28777
HMDB0029521	5262
HMDB0029522	1602
HMDB0029524	1030794
HMDB0029525	66032
HMDB0029526	229567
HMDB0029528	142249
HMDB0029530	603420
HMDB0029533	698651
HMDB0029538	506254
HMDB0029539	714392
HMDB0029540	7602
HMDB0029542	582747
HMDB0029545	479535
HMDB0029547	479533
HMDB0029548	1188022
HMDB0029551	77444
HMDB0029557	59065
HMDB0029561	95133
HMDB0029570	52073
HMDB0029571	27789
HMDB0029573	391281
HMDB0029580	36596
HMDB0029581	38358
HMDB0029582	515741
HMDB0029585	87493
HMDB0029586	63866
HMDB0029592	9661
HMDB0029593	16602
HMDB0029594	18153
HMDB0029595	32892
HMDB0029596	35255
HMDB0029597	29005
HMDB0029598	6824
HMDB0029599	64276
HMDB0029600	29021
HMDB0029603	37830
HMDB0029608	36431
HMDB0029609	36436
HMDB0029611	18091
HMDB0029615	38108
HMDB0029620	507499
HMDB0029631	15413
HMDB0029632	73504
HMDB0029633	137674
HMDB0029635	36635
HMDB0029636	27434
HMDB0029637	28476
HMDB0029638	28617
HMDB0029642	47696
HMDB0029643	19333
HMDB0029644	64344
HMDB0029645	562352
HMDB0029646	562351
HMDB0029648	745413
HMDB0029657	35164
HMDB0029659	18414
HMDB0029660	559127
HMDB0029661	19868
HMDB0029662	574890
HMDB0029663	86956
HMDB0029665	48408
HMDB0029666	248101
HMDB0029671	1167379
HMDB0029673	544013
HMDB0029676	4630
HMDB0029680	446746
HMDB0029686	28235
HMDB0029690	78441
HMDB0029695	78439
HMDB0029697	17177
HMDB0029698	33227
HMDB0029700	724725
HMDB0029703	73244
HMDB0029706	42725
HMDB0029711	6694
HMDB0029713	43732
HMDB0029717	87301
HMDB0029718	30856
HMDB0029723	32111
HMDB0029727	254553
HMDB0029729	481701
HMDB0029734	127904
HMDB0029736	70801
HMDB0029737	28238
HMDB0029738	72782
HMDB0029739	16031
HMDB0029740	65009
HMDB0029741	255531
HMDB0029742	256036
HMDB0029743	749489
HMDB0029744	581298
HMDB0029745	77092
HMDB0029751	16482
HMDB0029752	3682
HMDB0029754	75633
HMDB0029757	16667
HMDB0029758	5679
HMDB0029763	1030421
HMDB0029764	1075550
HMDB0029787	698584
HMDB0029789	497242
HMDB0029791	65948
HMDB0029806	451700
HMDB0029807	527966
HMDB0029811	84932
HMDB0029818	563619
HMDB0029820	138017
HMDB0029834	168990
HMDB0029835	114202
HMDB0029836	213990
HMDB0029838	27943
HMDB0029839	64944
HMDB0029842	27483
HMDB0029843	15939
HMDB0029845	278533
HMDB0029846	46936
HMDB0029861	35720
HMDB0029862	30260
HMDB0029864	76604
HMDB0029865	27510
HMDB0029866	565777
HMDB0029867	80837
HMDB0029868	790705
HMDB0029870	714247
HMDB0029873	355044
HMDB0029874	565546
HMDB0029878	15672
HMDB0029880	39244
HMDB0029882	7570
HMDB0029885	1187364
HMDB0029898	16751
HMDB0029900	6559
HMDB0029902	59314
HMDB0029905	6559
HMDB0029915	28762
HMDB0029916	28762
HMDB0029920	50547
HMDB0029922	61771
HMDB0029923	10057
HMDB0029931	28808
HMDB0029932	52417
HMDB0029933	28085
HMDB0029935	28657
HMDB0029936	522933
HMDB0029937	7912
HMDB0029939	681033
HMDB0029940	17548
HMDB0029941	27672
HMDB0029942	46996
HMDB0029943	18305
HMDB0029952	28723
HMDB0029956	139743
HMDB0029958	565074
HMDB0029965	320055
HMDB0029979	69453
HMDB0029980	87510
HMDB0029981	636
HMDB0029984	1253308
HMDB0029988	855724
HMDB0030002	525644
HMDB0030003	28857
HMDB0030008	33276
HMDB0030017	78277
HMDB0030020	78277
HMDB0030021	27865
HMDB0030024	15578
HMDB0030028	31571
HMDB0030030	15833
HMDB0030048	28933
HMDB0030058	41330
HMDB0030059	89828
HMDB0030070	80945
HMDB0030071	2543
HMDB0030087	391051
HMDB0030088	87574
HMDB0030089	64280
HMDB0030090	28927
HMDB0030091	28393
HMDB0030092	5659
HMDB0030093	520
HMDB0030094	3087
HMDB0030095	479529
HMDB0030102	581942
HMDB0030108	485485
HMDB0030111	5754
HMDB0030118	28762
HMDB0030124	16019
HMDB0030126	62898
HMDB0030141	142265
HMDB0030158	479532
HMDB0030160	479532
HMDB0030161	221147
HMDB0030172	7853
HMDB0030174	397244
HMDB0030176	17209
HMDB0030177	375808
HMDB0030180	16587
HMDB0030184	561752
HMDB0030185	713939
HMDB0030187	520668
HMDB0030189	542693
HMDB0030195	521306
HMDB0030198	38974
HMDB0030211	76103
HMDB0030213	444892
HMDB0030214	715295
HMDB0030216	715293
HMDB0030219	1178408
HMDB0030227	544162
HMDB0030233	134013
HMDB0030234	567477
HMDB0030240	534775
HMDB0030241	1001644
HMDB0030245	804420
HMDB0030246	623301
HMDB0030254	583580
HMDB0030255	573400
HMDB0030259	573399
HMDB0030266	441632
HMDB0030267	3157
HMDB0030270	219219
HMDB0030280	38955
HMDB0030281	38970
HMDB0030283	115148
HMDB0030285	127791
HMDB0030290	27920
HMDB0030299	91018
HMDB0030304	760438
HMDB0030309	132231
HMDB0030310	28172
HMDB0030311	28121
HMDB0030318	602172
HMDB0030320	503269
HMDB0030322	444431
HMDB0030325	7952
HMDB0030326	7321
HMDB0030327	610215
HMDB0030328	8031
HMDB0030339	534822
HMDB0030340	534866
HMDB0030341	564921
HMDB0030344	42
HMDB0030345	59533
HMDB0030346	2443
HMDB0030349	741468
HMDB0030351	604841
HMDB0030352	226311
HMDB0030353	2814
HMDB0030355	545154
HMDB0030360	544590
HMDB0030361	28463
HMDB0030373	565534
HMDB0030374	542878
HMDB0030375	542880
HMDB0030386	370766
HMDB0030391	503150
HMDB0030392	227037
HMDB0030396	27897
HMDB0030397	143078
HMDB0030398	140762
HMDB0030401	80727
HMDB0030406	50708
HMDB0030412	529821
HMDB0030414	937470
HMDB0030416	22678
HMDB0030441	1137572
HMDB0030446	544843
HMDB0030448	852738
HMDB0030450	603782
HMDB0030452	1145895
HMDB0030463	5834
HMDB0030467	563935
HMDB0030469	89199
HMDB0030472	1222143
HMDB0030483	17293
HMDB0030487	562842
HMDB0030524	34292
HMDB0030539	9400
HMDB0030540	421375
HMDB0030541	891043
HMDB0030543	603735
HMDB0030544	656980
HMDB0030545	664034
HMDB0030547	563477
HMDB0030548	581221
HMDB0030551	975367
HMDB0030554	351876
HMDB0030564	8198
HMDB0030571	1051828
HMDB0030575	34357
HMDB0030579	140320
HMDB0030588	18227
HMDB0030589	18171
HMDB0030598	1007254
HMDB0030602	704619
HMDB0030605	790787
HMDB0030606	545146
HMDB0030610	80489
HMDB0030611	222101
HMDB0030614	7781
HMDB0030617	8359
HMDB0030622	1034151
HMDB0030636	576152
HMDB0030637	18293
HMDB0030640	28556
HMDB0030644	140564
HMDB0030645	546235
HMDB0030650	554198
HMDB0030653	75491
HMDB0030656	657230
HMDB0030660	69355
HMDB0030661	252990
HMDB0030667	16514
HMDB0030669	86388
HMDB0030670	3687
HMDB0030672	489746
HMDB0030677	17450
HMDB0030679	112111
HMDB0030684	28426
HMDB0030685	563917
HMDB0030687	132868
HMDB0030688	132869
HMDB0030693	55455
HMDB0030696	589714
HMDB0030698	205093
HMDB0030699	1012277
HMDB0030700	5279
HMDB0030701	542667
HMDB0030704	16267
HMDB0030705	521395
HMDB0030706	65751
HMDB0030707	390480
HMDB0030709	1001275
HMDB0030710	546084
HMDB0030713	546083
HMDB0030717	605421
HMDB0030723	411468
HMDB0030724	4946
HMDB0030725	544678
HMDB0030742	475114
HMDB0030745	93899
HMDB0030746	244674
HMDB0030748	59016
HMDB0030752	86901
HMDB0030762	259672
HMDB0030765	141335
HMDB0030767	110179
HMDB0030768	103729
HMDB0030770	585101
HMDB0030772	69557
HMDB0030773	15794
HMDB0030775	67486
HMDB0030776	142577
HMDB0030777	31799
HMDB0030778	429966
HMDB0030779	582316
HMDB0030780	582342
HMDB0030781	1177617
HMDB0030783	1177619
HMDB0030785	429835
HMDB0030786	49080
HMDB0030791	1034670
HMDB0030796	75092
HMDB0030802	75164
HMDB0030804	7947
HMDB0030808	28157
HMDB0030812	2382
HMDB0030819	490095
HMDB0030820	4853
HMDB0030822	31028
HMDB0030829	2607
HMDB0030831	64983
HMDB0030832	2631
HMDB0030835	28917
HMDB0030837	78412
HMDB0030843	15932
HMDB0030847	15401
HMDB0030849	65439
HMDB0030852	133814
HMDB0030856	133815
HMDB0030857	133756
HMDB0030871	6017
HMDB0030886	28300
HMDB0030916	138759
HMDB0030925	31003
HMDB0030941	46202
HMDB0030942	77930
HMDB0030952	141205
HMDB0030958	142591
HMDB0030962	86148
HMDB0030963	38383
HMDB0030974	143056
HMDB0030995	60956
HMDB0030996	60959
HMDB0030998	87430
HMDB0030999	133455
HMDB0031003	32381
HMDB0031009	2120
HMDB0031011	77619
HMDB0031016	131344
HMDB0031018	87494
HMDB0031020	133741
HMDB0031035	1258594
HMDB0031036	5658
HMDB0031039	138631
HMDB0031042	582699
HMDB0031043	967297
HMDB0031046	80550
HMDB0031048	920054
HMDB0031059	558148
HMDB0031066	84896
HMDB0031067	84874
HMDB0031068	84890
HMDB0031072	43722
HMDB0031078	17302
HMDB0031082	77506
HMDB0031085	66729
HMDB0031094	35020
HMDB0031098	138781
HMDB0031125	77386
HMDB0031129	134027
HMDB0031146	27888
HMDB0031148	16673
HMDB0031149	38258
HMDB0031152	80444
HMDB0031154	78492
HMDB0031155	598103
HMDB0031162	1093323
HMDB0031172	563251
HMDB0031173	563250
HMDB0031175	137944
HMDB0031179	292773
HMDB0031182	15711
HMDB0031188	16555
HMDB0031189	51280
HMDB0031193	45969
HMDB0031195	34800
HMDB0031201	111506
HMDB0031206	84069
HMDB0031208	36812
HMDB0031209	46916
HMDB0031211	165416
HMDB0031212	741468
HMDB0031213	46788
HMDB0031214	87307
HMDB0031215	87370
HMDB0031217	27750
HMDB0031219	17967
HMDB0031220	121474
HMDB0031221	410868
HMDB0031225	30347
HMDB0031229	52342
HMDB0031230	89058
HMDB0031231	16011
HMDB0031232	50849
HMDB0031236	567360
HMDB0031241	1132558
HMDB0031243	48943
HMDB0031246	50569
HMDB0031248	87303
HMDB0031249	73689
HMDB0031253	187055
HMDB0031257	35460
HMDB0031258	6408
HMDB0031264	44499
HMDB0031265	35986
HMDB0031266	77927
HMDB0031270	77443
HMDB0031273	51749
HMDB0031291	87432
HMDB0031292	31007
HMDB0031294	87434
HMDB0031295	80946
HMDB0031299	34118
HMDB0031307	18119
HMDB0031308	67125
HMDB0031310	52051
HMDB0031313	32318
HMDB0031320	52683
HMDB0031321	43799
HMDB0031325	31328
HMDB0031327	63921
HMDB0031328	50534
HMDB0031330	27385
HMDB0031331	27869
HMDB0031333	598101
HMDB0031334	18721
HMDB0031339	1178473
HMDB0031340	15964
HMDB0031342	36096
HMDB0031344	41674
HMDB0031398	29063
HMDB0031403	37277
HMDB0031404	15773
HMDB0031407	16486
HMDB0031409	77929
HMDB0031411	7351
HMDB0031413	30629
HMDB0031418	132182
HMDB0031419	35807
HMDB0031422	76155
HMDB0031429	87754
HMDB0031430	35928
HMDB0031434	29224
HMDB0031436	26675
HMDB0031437	18427
HMDB0031443	28817
HMDB0031444	28817
HMDB0031445	46342
HMDB0031447	43098
HMDB0031448	24400
HMDB0031449	15975
HMDB0031450	41808
HMDB0031455	25826
HMDB0031456	45895
HMDB0031457	3884
HMDB0031458	28064
HMDB0031459	136805
HMDB0031469	78309
HMDB0031472	45758
HMDB0031473	47845
HMDB0031474	540
HMDB0031475	34787
HMDB0031479	43003
HMDB0031482	50139
HMDB0031484	38364
HMDB0031487	87582
HMDB0031491	87583
HMDB0031493	88653
HMDB0031496	28913
HMDB0031497	20030
HMDB0031498	23292
HMDB0031501	49284
HMDB0031506	16554
HMDB0031507	88390
HMDB0031509	23997
HMDB0031511	55381
HMDB0031512	88419
HMDB0031518	30796
HMDB0031519	77856
HMDB0031520	47872
HMDB0031522	30842
HMDB0031523	77700
HMDB0031524	39275
HMDB0031525	88414
HMDB0031526	16182
HMDB0031527	48945
HMDB0031528	31725
HMDB0031547	144050
HMDB0031548	15767
HMDB0031552	67262
HMDB0031558	38685
HMDB0031566	89992
HMDB0031570	37001
HMDB0031572	87335
HMDB0031574	136921
HMDB0031581	34856
HMDB0031582	89984
HMDB0031583	35547
HMDB0031598	52774
HMDB0031599	77518
HMDB0031602	35936
HMDB0031604	89943
HMDB0031606	87508
HMDB0031609	8075
HMDB0031617	78399
HMDB0031619	89904
HMDB0031630	32879
HMDB0031632	44864
HMDB0031634	8474
HMDB0031638	87373
HMDB0031641	33135
HMDB0031645	27856
HMDB0031646	36610
HMDB0031647	18308
HMDB0031648	14750
HMDB0031652	16605
HMDB0031654	37081
HMDB0031657	5018
HMDB0031659	43689
HMDB0031666	27710
HMDB0031669	81938
HMDB0031670	143246
HMDB0031704	4316
HMDB0031715	74957
HMDB0031716	49019
HMDB0031717	87281
HMDB0031718	141184
HMDB0031720	17678
HMDB0031736	55365
HMDB0031739	53459
HMDB0031740	89741
HMDB0031759	76721
HMDB0031760	5324
HMDB0031766	2533
HMDB0031767	3015
HMDB0031768	79737
HMDB0031769	3392
HMDB0031770	34611
HMDB0031778	34703
HMDB0031779	6047
HMDB0031780	81842
HMDB0031781	34735
HMDB0031782	38483
HMDB0031786	52896
HMDB0031787	38680
HMDB0031788	39294
HMDB0031789	81918
HMDB0031791	5014
HMDB0031792	82019
HMDB0031793	38693
HMDB0031794	83829
HMDB0031795	28909
HMDB0031796	6009
HMDB0031797	38505
HMDB0031800	38718
HMDB0031802	82790
HMDB0031803	38721
HMDB0031804	6835
HMDB0031805	38728
HMDB0031806	38729
HMDB0031808	82044
HMDB0031809	81783
HMDB0031811	38571
HMDB0031812	35812
HMDB0031816	5078
HMDB0031817	27628
HMDB0031822	62629
HMDB0031832	74357
HMDB0031849	73232
HMDB0031857	49017
HMDB0031859	74456
HMDB0031862	133683
HMDB0031864	4918
HMDB0031869	143057
HMDB0031934	89388
HMDB0031935	138796
HMDB0031950	15916
HMDB0031987	52101
HMDB0031991	2979
HMDB0032002	143063
HMDB0032010	133478
HMDB0032012	18353
HMDB0032018	34918
HMDB0032029	38506
HMDB0032037	27810
HMDB0032039	17682
HMDB0032041	71231
HMDB0032049	41308
HMDB0032055	16437
HMDB0032057	48681
HMDB0032062	78886
HMDB0032063	34444
HMDB0032066	41320
HMDB0032070	87332
HMDB0032072	89729
HMDB0032073	389009
HMDB0032074	141702
HMDB0032077	72752
HMDB0032078	87411
HMDB0032079	34238
HMDB0032080	19391
HMDB0032090	138775
HMDB0032121	143059
HMDB0032127	16130
HMDB0032133	33216
HMDB0032138	17098
HMDB0032139	59114
HMDB0032141	17903
HMDB0032151	39839
HMDB0032175	50037
HMDB0032179	74526
HMDB0032182	22976
HMDB0032197	62968
HMDB0032198	53498
HMDB0032199	28855
HMDB0032212	87309
HMDB0032223	38708
HMDB0032231	271436
HMDB0032248	38381
HMDB0032257	546104
HMDB0032263	32026
HMDB0032264	606526
HMDB0032267	87299
HMDB0032287	5032
HMDB0032292	545749
HMDB0032296	142497
HMDB0032302	120941
HMDB0032306	16879
HMDB0032308	48944
HMDB0032310	201659
HMDB0032318	542954
HMDB0032322	17343
HMDB0032323	5712
HMDB0032328	32361
HMDB0032330	38118
HMDB0032331	16165
HMDB0032332	52794
HMDB0032333	52939
HMDB0032347	46643
HMDB0032348	86583
HMDB0032354	152031
HMDB0032368	15411
HMDB0032378	37902
HMDB0032385	34840
HMDB0032388	16803
HMDB0032390	51603
HMDB0032394	563586
HMDB0032412	52364
HMDB0032416	535978
HMDB0032418	10979
HMDB0032425	63861
HMDB0032434	25038
HMDB0032449	46708
HMDB0032456	27909
HMDB0032459	38366
HMDB0032460	87515
HMDB0032462	9642
HMDB0032465	49798
HMDB0032473	15384
HMDB0032475	53424
HMDB0032476	142273
HMDB0032478	53262
HMDB0032489	31676
HMDB0032491	206353
HMDB0032495	26308
HMDB0032498	67207
HMDB0032502	18401
HMDB0032523	36595
HMDB0032538	28621
HMDB0032539	35026
HMDB0032545	38880
HMDB0032549	141538
HMDB0032559	83632
HMDB0032562	4640
HMDB0032566	5692
HMDB0032570	86567
HMDB0032572	31835
HMDB0032573	31575
HMDB0032574	32063
HMDB0032582	17043
HMDB0032590	68657
HMDB0032604	421840
HMDB0032609	16394
HMDB0032616	15714
HMDB0032619	669
HMDB0032623	425902
HMDB0032630	91110
HMDB0032639	86903
HMDB0032654	141546
HMDB0032662	132854
HMDB0032664	138783
HMDB0032683	134092
HMDB0032706	50397
HMDB0032707	65
HMDB0032708	32918
HMDB0032759	85158
HMDB0032764	28901
HMDB0032796	138773
HMDB0032797	18292
HMDB0032847	36391
HMDB0032855	136492
HMDB0032857	88153
HMDB0032860	50717
HMDB0032867	3369
HMDB0032868	84946
HMDB0032871	142275
HMDB0032873	59051
HMDB0032913	18015
HMDB0032914	34768
HMDB0032923	43572
HMDB0032929	35260
HMDB0032930	45993
HMDB0032936	20339
HMDB0032938	72013
HMDB0032943	34682
HMDB0032948	81290
HMDB0032972	32548
HMDB0032985	17957
HMDB0032987	31719
HMDB0032989	17763
HMDB0033007	16982
HMDB0033022	32425
HMDB0033032	143869
HMDB0033034	141537
HMDB0033093	125366
HMDB0033103	18418
HMDB0033116	35626
HMDB0033118	141567
HMDB0033127	59983
HMDB0033135	8674
HMDB0033142	17755
HMDB0033145	81746
HMDB0033147	3760
HMDB0033153	5731
HMDB0033155	78738
HMDB0033161	46837
HMDB0033162	142242
HMDB0033177	77415
HMDB0033178	132799
HMDB0033205	35817
HMDB0033209	34761
HMDB0033212	4610
HMDB0033244	34687
HMDB0033249	28212
HMDB0033340	68801
HMDB0033341	68802
HMDB0033342	68803
HMDB0033344	68722
HMDB0033350	38119
HMDB0033351	6841
HMDB0033367	70651
HMDB0033369	30618
HMDB0033375	83631
HMDB0033386	81257
HMDB0033439	73237
HMDB0033441	110185
HMDB0033442	35671
HMDB0033453	4969
HMDB0033456	125206
HMDB0033458	17902
HMDB0033460	86080
HMDB0033469	85530
HMDB0033483	143035
HMDB0033505	138784
HMDB0033518	497734
HMDB0033532	78002
HMDB0033557	140516
HMDB0033558	133412
HMDB0033566	80707
HMDB0033567	16968
