NCIT ID	Target NS	Target ID
C76877	CHEBI	CHEBI:38786
C76878	CHEBI	CHEBI:38864
C76893	CHEBI	CHEBI:60641
C769	CHEBI	CHEBI:8378
C76904	CHEBI	CHEBI:39455
C76915	CHEBI	CHEBI:27652
C76917	CHEBI	CHEBI:30863
C76921	CHEBI	CHEBI:138856
C76926	CHEBI	CHEBI:28358
C76937	CHEBI	CHEBI:48814
C76956	CHEBI	CHEBI:8070
C76961	CHEBI	CHEBI:51044
C76962	CHEBI	CHEBI:31554
C76974	CHEBI	CHEBI:59057
C76975	CHEBI	CHEBI:32161
C76990	CHEBI	CHEBI:50845
C76991	CHEBI	CHEBI:59040
C770	CHEBI	CHEBI:8382
C77026	CHEBI	CHEBI:17682
C77028	CHEBI	CHEBI:17987
C77029	CHEBI	CHEBI:31292
C77030	CHEBI	CHEBI:3131
C77032	CHEBI	CHEBI:31341
C77035	CHEBI	CHEBI:3566
C77036	CHEBI	CHEBI:53767
C77041	CHEBI	CHEBI:3642
C77047	CHEBI	CHEBI:48220
C77050	CHEBI	CHEBI:37758
C77054	CHEBI	CHEBI:64275
C77055	CHEBI	CHEBI:8452
C77056	CHEBI	CHEBI:27810
C77057	CHEBI	CHEBI:32130
C77062	CHEBI	CHEBI:27607
C77072	CHEBI	CHEBI:3988
C77087	CHEBI	CHEBI:383703
C77132	CHEBI	CHEBI:55379
C77153	CHEBI	CHEBI:7596
C77155	CHEBI	CHEBI:17933
C77219	CHEBI	CHEBI:15440
C77220	CHEBI	CHEBI:32148
C77300	CHEBI	CHEBI:3172
C77302	CHEBI	CHEBI:50973
C77304	CHEBI	CHEBI:10093
C77308	CHEBI	CHEBI:15816
C77309	CHEBI	CHEBI:29016
C77355	CHEBI	CHEBI:48296
C77363	CHEBI	CHEBI:41934
C77367	CHEBI	CHEBI:347401
C77369	CHEBI	CHEBI:9728
C77378	CHEBI	CHEBI:39331
C77393	CHEBI	CHEBI:45327
C77399	CHEBI	CHEBI:49000
C774	CHEBI	CHEBI:8435
C77427	CHEBI	CHEBI:17925
C77428	CHEBI	CHEBI:41005
C77429	CHEBI	CHEBI:28161
C77430	CHEBI	CHEBI:2946
C77447	CHEBI	CHEBI:27632
C77448	CHEBI	CHEBI:22469
C77449	CHEBI	CHEBI:31197
C77450	CHEBI	CHEBI:30187
C77452	CHEBI	CHEBI:62947
C77455	CHEBI	CHEBI:615597
C77457	CHEBI	CHEBI:52683
C77458	CHEBI	CHEBI:35696
C77464	CHEBI	CHEBI:30742
C77465	CHEBI	CHEBI:46788
C77469	CHEBI	CHEBI:62995
C77470	CHEBI	CHEBI:18407
C77473	CHEBI	CHEBI:33979
C77475	CHEBI	CHEBI:31795
C77476	CHEBI	CHEBI:36014
C77477	CHEBI	CHEBI:28398
C77487	CHEBI	CHEBI:30745
C77491	CHEBI	CHEBI:53248
C77496	CHEBI	CHEBI:38888
C775	CHEBI	CHEBI:8436
C77502	CHEBI	CHEBI:63017
C77510	CHEBI	CHEBI:30065
C77513	CHEBI	CHEBI:53753
C77515	CHEBI	CHEBI:31248
C77523	CHEBI	CHEBI:32596
C77542	CHEBI	CHEBI:7307
C77545	CHEBI	CHEBI:29021
C77553	CHEBI	CHEBI:59455
C77568	CHEBI	CHEBI:44932
C77588	CHEBI	CHEBI:61399
C776	CHEBI	CHEBI:59826
C77602	CHEBI	CHEBI:3354
C77630	CHEBI	CHEBI:5706
C77635	CHEBI	CHEBI:59514
C777	CHEBI	CHEBI:17026
C777	CHEBI	CHEBI:59826
C77840	CHEBI	CHEBI:15355
C77849	CHEBI	CHEBI:17687
C77851	CHEBI	CHEBI:42820
C779	CHEBI	CHEBI:8461
C77925	CHEBI	CHEBI:3696
C77930	CHEBI	CHEBI:17578
C77944	CHEBI	CHEBI:8736
C77945	CHEBI	CHEBI:51161
C77946	CHEBI	CHEBI:34845
C78003	CHEBI	CHEBI:36813
C78018	CHEBI	CHEBI:31519
C78053	CHEBI	CHEBI:60054
C78056	CHEBI	CHEBI:59594
C78058	CHEBI	CHEBI:50178
C78068	CHEBI	CHEBI:31455
C78075	CHEBI	CHEBI:60902
C78079	CHEBI	CHEBI:9701
C78087	CHEBI	CHEBI:59560
C78088	CHEBI	CHEBI:32120
C78093	CHEBI	CHEBI:223316
C781	CHEBI	CHEBI:8502
C78103	CHEBI	CHEBI:37560
C78131	CHEBI	CHEBI:8354
C78160	CHEBI	CHEBI:59062
C782	CHEBI	CHEBI:26333
C78274	CHEBI	CHEBI:35554
C783	CHEBI	CHEBI:37670
C784	CHEBI	CHEBI:48001
C78447	CHEBI	CHEBI:28304
C785	CHEBI	CHEBI:15430
C785	CHEBI	CHEBI:26361
C786	CHEBI	CHEBI:17258
C786	CHEBI	CHEBI:35584
C786	CHEBI	CHEBI:35586
C786	CHEBI	CHEBI:35589
C78670	CHEBI	CHEBI:495056
C787	CHEBI	CHEBI:17939
C78759	CHEBI	CHEBI:50686
C78772	CHEBI	CHEBI:31196
C78789	CHEBI	CHEBI:2790
C78799	CHEBI	CHEBI:52151
C788	CHEBI	CHEBI:8673
C78845	CHEBI	CHEBI:9506
C789	CHEBI	CHEBI:16898
C79114	CHEBI	CHEBI:37945
C79126	CHEBI	CHEBI:31749
C79132	CHEBI	CHEBI:31746
C792	CHEBI	CHEBI:16243
C793	CHEBI	CHEBI:28593
C794	CHEBI	CHEBI:15854
C79420	CHEBI	CHEBI:3496
C79421	CHEBI	CHEBI:34612
C79556	CHEBI	CHEBI:238698
C79562	CHEBI	CHEBI:3479
C79563	CHEBI	CHEBI:3503
C79566	CHEBI	CHEBI:4496
C79576	CHEBI	CHEBI:38682
C796	CHEBI	CHEBI:36141
C79724	CHEBI	CHEBI:39561
C79728	CHEBI	CHEBI:31185
C79758	CHEBI	CHEBI:51218
C79761	CHEBI	CHEBI:3414
C79862	CHEBI	CHEBI:50156
C79876	CHEBI	CHEBI:18246
C79879	CHEBI	CHEBI:55486
C79883	CHEBI	CHEBI:31426
C79885	CHEBI	CHEBI:17340
C79899	CHEBI	CHEBI:27965
C79902	CHEBI	CHEBI:51438
C79905	CHEBI	CHEBI:31363
C79910	CHEBI	CHEBI:63450
C79927	CHEBI	CHEBI:3240
C79939	CHEBI	CHEBI:31349
C79962	CHEBI	CHEBI:53779
C79994	CHEBI	CHEBI:3506
C800	CHEBI	CHEBI:33314
C800	CHEBI	CHEBI:49997
C80000	CHEBI	CHEBI:51017
C80005	CHEBI	CHEBI:51040
C80088	CHEBI	CHEBI:30769
C801	CHEBI	CHEBI:50225
C80120	CHEBI	CHEBI:46557
C80131	CHEBI	CHEBI:46793
C80142	CHEBI	CHEBI:16866
C80153	CHEBI	CHEBI:27958
C80154	CHEBI	CHEBI:27974
C802	CHEBI	CHEBI:33893
C80247	CHEBI	CHEBI:51207
C80265	CHEBI	CHEBI:30618
C80279	CHEBI	CHEBI:32315
C803	CHEBI	CHEBI:28487
C80330	CHEBI	CHEBI:31823
C804	CHEBI	CHEBI:26537
C80483	CHEBI	CHEBI:37942
C80487	CHEBI	CHEBI:51081
C80509	CHEBI	CHEBI:50629
C80523	CHEBI	CHEBI:16865
C80544	CHEBI	CHEBI:42446
C80546	CHEBI	CHEBI:31597
C80548	CHEBI	CHEBI:31599
C80564	CHEBI	CHEBI:31832
C80566	CHEBI	CHEBI:32114
C80574	CHEBI	CHEBI:61084
C80578	CHEBI	CHEBI:4912
C80590	CHEBI	CHEBI:58974
C80591	CHEBI	CHEBI:5098
C80594	CHEBI	CHEBI:52139
C80595	CHEBI	CHEBI:48765
C80596	CHEBI	CHEBI:3707
C80597	CHEBI	CHEBI:38598
C80599	CHEBI	CHEBI:4034
C80601	CHEBI	CHEBI:7071
C80603	CHEBI	CHEBI:17231
C80604	CHEBI	CHEBI:39170
C80605	CHEBI	CHEBI:38812
C80606	CHEBI	CHEBI:38954
C80607	CHEBI	CHEBI:39397
C80608	CHEBI	CHEBI:15558
C80609	CHEBI	CHEBI:28054
C80652	CHEBI	CHEBI:50076
C80654	CHEBI	CHEBI:6650
C80656	CHEBI	CHEBI:53426
C80660	CHEBI	CHEBI:45895
C80674	CHEBI	CHEBI:59071
C80692	CHEBI	CHEBI:8769
C807	CHEBI	CHEBI:63580
C80777	CHEBI	CHEBI:17012
C80795	CHEBI	CHEBI:102516
C808	CHEBI	CHEBI:17015
C80801	CHEBI	CHEBI:63334
C80813	CHEBI	CHEBI:28324
C80846	CHEBI	CHEBI:48213
C80849	CHEBI	CHEBI:53661
C80862	CHEBI	CHEBI:48981
C80865	CHEBI	CHEBI:46149
C80888	CHEBI	CHEBI:16238
C80891	CHEBI	CHEBI:64455
C80892	CHEBI	CHEBI:32584
C80893	CHEBI	CHEBI:53248
C80898	CHEBI	CHEBI:30347
C80902	CHEBI	CHEBI:30618
C80903	CHEBI	CHEBI:128
C80907	CHEBI	CHEBI:32036
C80909	CHEBI	CHEBI:16164
C80912	CHEBI	CHEBI:9177
C80917	CHEBI	CHEBI:495055
C80922	CHEBI	CHEBI:25399
C80927	CHEBI	CHEBI:53626
C80930	CHEBI	CHEBI:64276
C80933	CHEBI	CHEBI:42334
C80935	CHEBI	CHEBI:9750
C80936	CHEBI	CHEBI:53515
C80937	CHEBI	CHEBI:53424
C80943	CHEBI	CHEBI:33167
C80944	CHEBI	CHEBI:26876
C80945	CHEBI	CHEBI:37583
C80948	CHEBI	CHEBI:28621
C80954	CHEBI	CHEBI:63019
C80972	CHEBI	CHEBI:63585
C80988	CHEBI	CHEBI:3435
C80999	CHEBI	CHEBI:8884
C81000	CHEBI	CHEBI:4706
C81016	CHEBI	CHEBI:613010
C81024	CHEBI	CHEBI:28645
C81038	CHEBI	CHEBI:17750
C81039	CHEBI	CHEBI:61024
C81042	CHEBI	CHEBI:28834
C81077	CHEBI	CHEBI:64200
C81078	CHEBI	CHEBI:49168
C81084	CHEBI	CHEBI:64089
C81085	CHEBI	CHEBI:2401
C81093	CHEBI	CHEBI:59118
C81095	CHEBI	CHEBI:64028
C81095	CHEBI	CHEBI:9467
C81096	CHEBI	CHEBI:32316
C811	CHEBI	CHEBI:28077
C81102	CHEBI	CHEBI:34653
C81104	CHEBI	CHEBI:9505
C81107	CHEBI	CHEBI:51450
C81109	CHEBI	CHEBI:64187
C81110	CHEBI	CHEBI:31262
C81116	CHEBI	CHEBI:35621
C81117	CHEBI	CHEBI:15758
C81134	CHEBI	CHEBI:38213
C81139	CHEBI	CHEBI:52140
C81143	CHEBI	CHEBI:6820
C812	CHEBI	CHEBI:33697
C813	CHEBI	CHEBI:33699
C81330	CHEBI	CHEBI:16726
C81332	CHEBI	CHEBI:599440
C81336	CHEBI	CHEBI:27953
C81336	CHEBI	CHEBI:48883
C81337	CHEBI	CHEBI:27953
C81343	CHEBI	CHEBI:37937
C81358	CHEBI	CHEBI:17183
C81367	CHEBI	CHEBI:48552
C81368	CHEBI	CHEBI:48556
C81373	CHEBI	CHEBI:18237
C81374	CHEBI	CHEBI:17201
C814	CHEBI	CHEBI:18111
C81400	CHEBI	CHEBI:60799
C81404	CHEBI	CHEBI:30365
C81407	CHEBI	CHEBI:1712
C81408	CHEBI	CHEBI:16464
C81418	CHEBI	CHEBI:5000
C81496	CHEBI	CHEBI:60564
C81507	CHEBI	CHEBI:59649
C81517	CHEBI	CHEBI:10432
C81531	CHEBI	CHEBI:34648
C81532	CHEBI	CHEBI:61829
C81540	CHEBI	CHEBI:3814
C81541	CHEBI	CHEBI:156095
C81565	CHEBI	CHEBI:60634
C81578	CHEBI	CHEBI:4781
C81580	CHEBI	CHEBI:31981
C816	CHEBI	CHEBI:17843
C81615	CHEBI	CHEBI:31413
C81622	CHEBI	CHEBI:17160
C81628	CHEBI	CHEBI:16742
C81631	CHEBI	CHEBI:18335
C81632	CHEBI	CHEBI:45931
C81632	CHEBI	CHEBI:9532
C81637	CHEBI	CHEBI:31842
C81651	CHEBI	CHEBI:31191
C81653	CHEBI	CHEBI:51211
C81661	CHEBI	CHEBI:31556
C81672	CHEBI	CHEBI:28641
C81691	CHEBI	CHEBI:51041
C81692	CHEBI	CHEBI:553827
C818	CHEBI	CHEBI:48935
C819	CHEBI	CHEBI:28527
C81923	CHEBI	CHEBI:53423
C81924	CHEBI	CHEBI:53425
C81933	CHEBI	CHEBI:17306
C81933	CHEBI	CHEBI:18147
C81933	CHEBI	CHEBI:18167
C82074	CHEBI	CHEBI:63043
C822	CHEBI	CHEBI:24866
C82221	CHEBI	CHEBI:34938
C82247	CHEBI	CHEBI:51164
C82259	CHEBI	CHEBI:53248
C82260	CHEBI	CHEBI:53248
C82261	CHEBI	CHEBI:53248
C82262	CHEBI	CHEBI:53248
C82263	CHEBI	CHEBI:53248
C82277	CHEBI	CHEBI:17548
C82282	CHEBI	CHEBI:3020
C82286	CHEBI	CHEBI:29228
C82288	CHEBI	CHEBI:64243
C82293	CHEBI	CHEBI:38358
C823	CHEBI	CHEBI:26605
C82305	CHEBI	CHEBI:32003
C82311	CHEBI	CHEBI:30618
C82312	CHEBI	CHEBI:53775
C82315	CHEBI	CHEBI:16581
C82320	CHEBI	CHEBI:52476
C824	CHEBI	CHEBI:50653
C825	CHEBI	CHEBI:27568
C825	CHEBI	CHEBI:36904
C82598	CHEBI	CHEBI:41609
C82599	CHEBI	CHEBI:17126
C82599	CHEBI	CHEBI:3424
C826	CHEBI	CHEBI:27585
C82601	CHEBI	CHEBI:17309
C82641	CHEBI	CHEBI:31344
C82642	CHEBI	CHEBI:37136
C82647	CHEBI	CHEBI:51030
C82648	CHEBI	CHEBI:53248
C82649	CHEBI	CHEBI:53424
C82693	CHEBI	CHEBI:62166
C828	CHEBI	CHEBI:28790
C82910	CHEBI	CHEBI:18268
C82932	CHEBI	CHEBI:29019
C82933	CHEBI	CHEBI:18183
C830	CHEBI	CHEBI:26708
C832	CHEBI	CHEBI:28741
C83486	CHEBI	CHEBI:35195
C83510	CHEBI	CHEBI:28094
C83512	CHEBI	CHEBI:34292
C83513	CHEBI	CHEBI:27413
C83520	CHEBI	CHEBI:43325
C83524	CHEBI	CHEBI:28462
C83527	CHEBI	CHEBI:30915
C83530	CHEBI	CHEBI:30115
C83533	CHEBI	CHEBI:64045
C83551	CHEBI	CHEBI:16118
C83554	CHEBI	CHEBI:35677
C83562	CHEBI	CHEBI:50095
C83572	CHEBI	CHEBI:31332
C83574	CHEBI	CHEBI:3312
C83589	CHEBI	CHEBI:31350
C83590	CHEBI	CHEBI:617099
C83591	CHEBI	CHEBI:16163
C83592	CHEBI	CHEBI:51133
C836	CHEBI	CHEBI:64628
C83602	CHEBI	CHEBI:3440
C83606	CHEBI	CHEBI:16027
C83607	CHEBI	CHEBI:50732
C83614	CHEBI	CHEBI:53581
C83615	CHEBI	CHEBI:32914
C83623	CHEBI	CHEBI:315019
C83635	CHEBI	CHEBI:63554
C83640	CHEBI	CHEBI:23414
C83648	CHEBI	CHEBI:51066
C83658	CHEBI	CHEBI:4388
C83665	CHEBI	CHEBI:439329
C83673	CHEBI	CHEBI:31498
C83673	CHEBI	CHEBI:61468
C83674	CHEBI	CHEBI:31498
C83674	CHEBI	CHEBI:61468
C83710	CHEBI	CHEBI:38677
C83715	CHEBI	CHEBI:30812
C83719	CHEBI	CHEBI:30751
C83731	CHEBI	CHEBI:17315
C83731	CHEBI	CHEBI:47977
C83736	CHEBI	CHEBI:16344
C83737	CHEBI	CHEBI:17497
C83756	CHEBI	CHEBI:31670
C83759	CHEBI	CHEBI:53227
C83788	CHEBI	CHEBI:5870
C83790	CHEBI	CHEBI:51804
C83806	CHEBI	CHEBI:42478
C83810	CHEBI	CHEBI:16933
C83838	CHEBI	CHEBI:37951
C83855	CHEBI	CHEBI:59052
C83860	CHEBI	CHEBI:55481
C83865	CHEBI	CHEBI:63555
C83888	CHEBI	CHEBI:63042
C83903	CHEBI	CHEBI:16024
C83903	CHEBI	CHEBI:4208
C83922	CHEBI	CHEBI:63004
C83924	CHEBI	CHEBI:43755
C83925	CHEBI	CHEBI:51052
C83971	CHEBI	CHEBI:27617
C83973	CHEBI	CHEBI:55340
C83974	CHEBI	CHEBI:17741
C83975	CHEBI	CHEBI:506227
C83990	CHEBI	CHEBI:61022
C83999	CHEBI	CHEBI:42053
C840	CHEBI	CHEBI:9241
C84036	CHEBI	CHEBI:16995
C84042	CHEBI	CHEBI:17309
C84047	CHEBI	CHEBI:28851
C84048	CHEBI	CHEBI:31987
C84049	CHEBI	CHEBI:8075
C84050	CHEBI	CHEBI:27684
C84056	CHEBI	CHEBI:15732
C84059	CHEBI	CHEBI:40618
C84068	CHEBI	CHEBI:8255
C84070	CHEBI	CHEBI:53515
C84071	CHEBI	CHEBI:53515
C84072	CHEBI	CHEBI:46793
C84074	CHEBI	CHEBI:46793
C84075	CHEBI	CHEBI:46793
C84076	CHEBI	CHEBI:46793
C84077	CHEBI	CHEBI:46793
C84078	CHEBI	CHEBI:49793
C84079	CHEBI	CHEBI:46793
C84080	CHEBI	CHEBI:46793
C84081	CHEBI	CHEBI:46793
C84082	CHEBI	CHEBI:46793
C84084	CHEBI	CHEBI:46793
C84085	CHEBI	CHEBI:46793
C84086	CHEBI	CHEBI:46793
C84087	CHEBI	CHEBI:46793
C84088	CHEBI	CHEBI:46793
C84089	CHEBI	CHEBI:46793
C84097	CHEBI	CHEBI:30059
C84098	CHEBI	CHEBI:63316
C84102	CHEBI	CHEBI:18246
C84131	CHEBI	CHEBI:16811
C84142	CHEBI	CHEBI:239133
C84144	CHEBI	CHEBI:41865
C84148	CHEBI	CHEBI:53311
C84150	CHEBI	CHEBI:62956
C84156	CHEBI	CHEBI:62965
C84161	CHEBI	CHEBI:63005
C84169	CHEBI	CHEBI:63675
C84179	CHEBI	CHEBI:9232
C84181	CHEBI	CHEBI:36383
C84182	CHEBI	CHEBI:36385
C84183	CHEBI	CHEBI:28973
C84187	CHEBI	CHEBI:30496
C84188	CHEBI	CHEBI:34988
C84217	CHEBI	CHEBI:64360
C84224	CHEBI	CHEBI:52255
C84225	CHEBI	CHEBI:6908
C84227	CHEBI	CHEBI:44926
C84228	CHEBI	CHEBI:45892
C84234	CHEBI	CHEBI:17658
C843	CHEBI	CHEBI:35341
C84394	CHEBI	CHEBI:30797
C844	CHEBI	CHEBI:9287
C84499	CHEBI	CHEBI:31387
C845	CHEBI	CHEBI:9288
C84589	CHEBI	CHEBI:27573
C84590	CHEBI	CHEBI:30512
C84590	CHEBI	CHEBI:9141
C846	CHEBI	CHEBI:33324
C84616	CHEBI	CHEBI:9349
C849	CHEBI	CHEBI:35850
C850	CHEBI	CHEBI:9352
C852	CHEBI	CHEBI:18421
C85242	CHEBI	CHEBI:30217
C85242	CHEBI	CHEBI:30218
C85242	CHEBI	CHEBI:30219
C85242	CHEBI	CHEBI:30220
C85242	CHEBI	CHEBI:33315
C85242	CHEBI	CHEBI:33681
C85247	CHEBI	CHEBI:49956
C85247	CHEBI	CHEBI:49957
C85247	CHEBI	CHEBI:49985
C85248	CHEBI	CHEBI:17310
C853	CHEBI	CHEBI:45906
C855	CHEBI	CHEBI:9397
C859	CHEBI	CHEBI:50905
C860	CHEBI	CHEBI:35186
C86020	CHEBI	CHEBI:27214
C86020	CHEBI	CHEBI:49936
C862	CHEBI	CHEBI:17347
C864	CHEBI	CHEBI:28119
C865	CHEBI	CHEBI:27902
C866	CHEBI	CHEBI:37537
C869	CHEBI	CHEBI:9509
C870	CHEBI	CHEBI:9513
C87053	CHEBI	CHEBI:37886
C871	CHEBI	CHEBI:9519
C87209	CHEBI	CHEBI:51137
C87210	CHEBI	CHEBI:31843
C87214	CHEBI	CHEBI:50212
C87242	CHEBI	CHEBI:17252
C87258	CHEBI	CHEBI:32915
C87268	CHEBI	CHEBI:28078
C87277	CHEBI	CHEBI:18089
C87282	CHEBI	CHEBI:60072
C87283	CHEBI	CHEBI:2691
C87290	CHEBI	CHEBI:4591
C87294	CHEBI	CHEBI:28315
C87297	CHEBI	CHEBI:28304
C873	CHEBI	CHEBI:45979
C87317	CHEBI	CHEBI:9939
C87318	CHEBI	CHEBI:18898
C87327	CHEBI	CHEBI:59124
C87329	CHEBI	CHEBI:57589
C87330	CHEBI	CHEBI:17196
C87339	CHEBI	CHEBI:15846
C87339	CHEBI	CHEBI:44215
C87340	CHEBI	CHEBI:28243
C87342	CHEBI	CHEBI:31959
C87344	CHEBI	CHEBI:26642
C87346	CHEBI	CHEBI:48843
C87359	CHEBI	CHEBI:6441
C87365	CHEBI	CHEBI:53579
C87367	CHEBI	CHEBI:2676
C87368	CHEBI	CHEBI:52060
C87369	CHEBI	CHEBI:52068
C87370	CHEBI	CHEBI:52154
C87371	CHEBI	CHEBI:32062
C87387	CHEBI	CHEBI:50688
C874	CHEBI	CHEBI:33283
C87416	CHEBI	CHEBI:888
C87421	CHEBI	CHEBI:2430
C87429	CHEBI	CHEBI:18305
C87448	CHEBI	CHEBI:3061
C87449	CHEBI	CHEBI:47612
C87461	CHEBI	CHEBI:354984
C87463	CHEBI	CHEBI:31378
C87467	CHEBI	CHEBI:50362
C87471	CHEBI	CHEBI:50867
C87473	CHEBI	CHEBI:31410
C87474	CHEBI	CHEBI:59586
C87475	CHEBI	CHEBI:46448
C87476	CHEBI	CHEBI:28322
C87482	CHEBI	CHEBI:52071
C87485	CHEBI	CHEBI:30786
C87578	CHEBI	CHEBI:51368
C87586	CHEBI	CHEBI:9171
C87587	CHEBI	CHEBI:18347
C87594	CHEBI	CHEBI:6149
C87604	CHEBI	CHEBI:503442
C87611	CHEBI	CHEBI:63638
C87615	CHEBI	CHEBI:47782
C87616	CHEBI	CHEBI:31780
C87618	CHEBI	CHEBI:31654
C87627	CHEBI	CHEBI:16363
C87652	CHEBI	CHEBI:17401
C87656	CHEBI	CHEBI:8711
C87673	CHEBI	CHEBI:52993
C87675	CHEBI	CHEBI:111762
C87684	CHEBI	CHEBI:28946
C87697	CHEBI	CHEBI:9985
C87701	CHEBI	CHEBI:46726
C87703	CHEBI	CHEBI:39428
C87705	CHEBI	CHEBI:16551
C87713	CHEBI	CHEBI:32168
C87716	CHEBI	CHEBI:51903
C87722	CHEBI	CHEBI:52261
C87724	CHEBI	CHEBI:63836
C87725	CHEBI	CHEBI:63827
C87790	CHEBI	CHEBI:28409
C879	CHEBI	CHEBI:26995
C880	CHEBI	CHEBI:17748
C881	CHEBI	CHEBI:17821
C88112	CHEBI	CHEBI:30212
C88272	CHEBI	CHEBI:63453
C88302	CHEBI	CHEBI:63451
C885	CHEBI	CHEBI:50671
C88516	CHEBI	CHEBI:33567
C886	CHEBI	CHEBI:60311
C889	CHEBI	CHEBI:9587
C890	CHEBI	CHEBI:63627
C894	CHEBI	CHEBI:27026
C895	CHEBI	CHEBI:34638
C896	CHEBI	CHEBI:27027
C900	CHEBI	CHEBI:15367
C901	CHEBI	CHEBI:9667
C903	CHEBI	CHEBI:27090
C904	CHEBI	CHEBI:9710
C90586	CHEBI	CHEBI:59030
C906	CHEBI	CHEBI:17855
C90620	CHEBI	CHEBI:59141
C90625	CHEBI	CHEBI:48558
C90638	CHEBI	CHEBI:37988
C90639	CHEBI	CHEBI:10003
C90648	CHEBI	CHEBI:17814
C90650	CHEBI	CHEBI:50512
C90675	CHEBI	CHEBI:28908
C907	CHEBI	CHEBI:18258
C90723	CHEBI	CHEBI:61739
C90727	CHEBI	CHEBI:51962
C90774	CHEBI	CHEBI:51176
C908	CHEBI	CHEBI:45924
C90802	CHEBI	CHEBI:9599
C90817	CHEBI	CHEBI:38848
C90827	CHEBI	CHEBI:3508
C90840	CHEBI	CHEBI:64119
C90847	CHEBI	CHEBI:32101
C90851	CHEBI	CHEBI:37397
C909	CHEBI	CHEBI:3770
C90900	CHEBI	CHEBI:17822
C90908	CHEBI	CHEBI:32221
C90915	CHEBI	CHEBI:9322
C90933	CHEBI	CHEBI:60584
C90967	CHEBI	CHEBI:49320
C90968	CHEBI	CHEBI:49327
C90975	CHEBI	CHEBI:30660
C90990	CHEBI	CHEBI:32129
C91035	CHEBI	CHEBI:16359
C91039	CHEBI	CHEBI:64216
C91041	CHEBI	CHEBI:3171
C91049	CHEBI	CHEBI:7003
C91058	CHEBI	CHEBI:49203
C91098	CHEBI	CHEBI:29678
C91099	CHEBI	CHEBI:41981
C911	CHEBI	CHEBI:48267
C915	CHEBI	CHEBI:17895
C916	CHEBI	CHEBI:46245
C917	CHEBI	CHEBI:17568
C91759	CHEBI	CHEBI:46692
C918	CHEBI	CHEBI:9884
C920	CHEBI	CHEBI:17967
C921	CHEBI	CHEBI:35841
C922	CHEBI	CHEBI:16704
C924	CHEBI	CHEBI:28545
C925	CHEBI	CHEBI:28001
C926	CHEBI	CHEBI:34543
C92607	CHEBI	CHEBI:31601
C928	CHEBI	CHEBI:9948
C929	CHEBI	CHEBI:9978
C930	CHEBI	CHEBI:27375
C931	CHEBI	CHEBI:9984
C93162	CHEBI	CHEBI:28984
C93162	CHEBI	CHEBI:33628
C932	CHEBI	CHEBI:27288
C93239	CHEBI	CHEBI:32875
C93240	CHEBI	CHEBI:40574
C93252	CHEBI	CHEBI:37667
C93261	CHEBI	CHEBI:48723
C933	CHEBI	CHEBI:28445
C93334	CHEBI	CHEBI:17029
C934	CHEBI	CHEBI:36373
C935	CHEBI	CHEBI:32295
C936	CHEBI	CHEBI:28509
C938	CHEBI	CHEBI:12777
C938	CHEBI	CHEBI:17336
C939	CHEBI	CHEBI:28911
C939	CHEBI	CHEBI:30411
C941	CHEBI	CHEBI:27300
C942	CHEBI	CHEBI:33234
C94212	CHEBI	CHEBI:49153
C94242	CHEBI	CHEBI:33281
C943	CHEBI	CHEBI:28384
C944	CHEBI	CHEBI:33229
C945	CHEBI	CHEBI:10033
C947	CHEBI	CHEBI:10110
C94711	CHEBI	CHEBI:566274
C94712	CHEBI	CHEBI:35701
C94713	CHEBI	CHEBI:25703
C94714	CHEBI	CHEBI:17478
C94715	CHEBI	CHEBI:25701
C94716	CHEBI	CHEBI:17087
C94717	CHEBI	CHEBI:17327
C94719	CHEBI	CHEBI:30089
C94720	CHEBI	CHEBI:23436
C94722	CHEBI	CHEBI:24396
C94725	CHEBI	CHEBI:50949
C948	CHEBI	CHEBI:27363
C948	CHEBI	CHEBI:30185
C949	CHEBI	CHEBI:36560
C94957	CHEBI	CHEBI:30225
C94962	CHEBI	CHEBI:35211
C95009	CHEBI	CHEBI:52214
C95019	CHEBI	CHEBI:48219
C951	CHEBI	CHEBI:35299
C95127	CHEBI	CHEBI:53634
C95170	CHEBI	CHEBI:30441
C95182	CHEBI	CHEBI:30687
C95183	CHEBI	CHEBI:49666
C95184	CHEBI	CHEBI:33363
C95185	CHEBI	CHEBI:33379
C95186	CHEBI	CHEBI:30145
C95187	CHEBI	CHEBI:30304
C95187	CHEBI	CHEBI:30513
C95187	CHEBI	CHEBI:52624
C95188	CHEBI	CHEBI:30440
C95188	CHEBI	CHEBI:37109
C95189	CHEBI	CHEBI:33341
C95190	CHEBI	CHEBI:33359
C95191	CHEBI	CHEBI:33322
C95192	CHEBI	CHEBI:30452
C95193	CHEBI	CHEBI:33301
C95196	CHEBI	CHEBI:39214
C95217	CHEBI	CHEBI:64195
C95218	CHEBI	CHEBI:64142
C95234	CHEBI	CHEBI:31419
C95312	CHEBI	CHEBI:338412
C95317	CHEBI	CHEBI:16509
C95325	CHEBI	CHEBI:7576
C95330	CHEBI	CHEBI:18127
C959	CHEBI	CHEBI:19138
C95969	CHEBI	CHEBI:37894
C95979	CHEBI	CHEBI:2710
C961	CHEBI	CHEBI:31647
C96232	CHEBI	CHEBI:27960
C96310	CHEBI	CHEBI:48549
C96327	CHEBI	CHEBI:55518
C96349	CHEBI	CHEBI:44401
C96364	CHEBI	CHEBI:31347
C964	CHEBI	CHEBI:31617
