Secondary	Primary
20167	29743
20168	18037
20169	27868
2017	17229
20170	16404
20171	28422
20172	27648
20174	27973
20175	28264
20176	15491
20178	15492
20179	15371
2018	17181
20180	33190
20181	28673
20182	47788
20183	28726
20186	51057
20187	51057
20188	29039
20189	16001
2019	16887
20190	28656
20191	18110
20192	30933
20193	17271
20194	30935
20195	17052
20196	15594
20197	30850
202	29001
2020	18302
20200	16110
20201	33565
20202	27942
20203	27472
20204	28795
20205	28795
20206	27739
20207	16850
20208	27471
20209	16390
2021	16902
20210	16390
20211	15755
20212	36240
20213	27458
20214	27379
20215	17687
20216	29747
20217	27505
20218	16466
20219	18402
20220	18402
20221	16496
20222	15493
20223	16359
20224	36240
20225	27403
20226	28540
20227	16312
20228	16312
20229	28533
2023	17671
20230	27393
20231	27428
20232	16577
20233	28047
20234	15494
20235	16032
20236	28195
20237	29744
20238	16325
20239	16325
20240	35347
20241	28082
20243	15754
20245	1722
20246	28689
20247	16814
20248	35348
20249	13610
2025	28498
20253	16099
20254	1734
20255	28242
20257	28032
20258	27552
20259	17294
2026	17572
20261	27519
20262	28571
20263	36028
20264	28124
20266	16455
20267	28059
20268	27908
20269	18267
2027	17147
20270	36062
20272	36062
20273	17199
20274	17204
20275	28367
20276	16372
20277	18093
20278	27983
20279	28678
2028	17881
20281	15495
20282	28329
20283	15934
20284	27593
20285	28350
20286	17442
20288	17619
20289	27450
2029	28280
20290	27450
20291	15863
20292	16098
20294	16741
20295	28483
20296	17903
20297	18316
20298	18312
20299	17237
203	29004
20300	17335
20301	18266
20303	17645
20304	28684
20306	77424
20308	16629
20309	18032
2031	18247
20311	16080
20312	16892
20314	17836
20315	30753
20316	17769
20317	30566
20318	16865
20319	15496
2032	18337
20320	27565
20322	16422
20323	17424
20324	16321
20325	18046
20326	28585
20327	17250
20328	16754
20329	16766
2033	16607
20330	27538
20332	28105
20333	17861
20334	30747
20335	15498
20336	27757
20338	27772
2034	17549
20340	28078
20341	28739
20342	16237
20343	30749
20344	17346
20345	28567
20347	32373
20348	36090
20349	15499
20350	16428
20351	28386
20352	17847
20353	28020
20354	28461
20355	28392
20356	28408
20357	17782
20358	16655
20359	15931
2036	18120
20360	16735
20362	28546
20363	27893
20365	27677
20366	18256
20368	18034
20369	30907
2037	15887
20370	16671
20371	18062
20372	15728
20373	16711
20374	17742
20375	30923
20376	27530
20377	17655
20378	18344
20379	18351
20380	18346
20381	17068
20382	28204
20383	17801
20385	28464
20387	27665
20388	47815
20389	16338
2039	15924
20390	32811
20393	28330
20394	28469
20395	17602
20396	17597
20397	17879
20398	30763
20399	15500
20401	16724
20402	30830
20403	28522
20404	28836
20405	36090
20406	27588
20407	28353
20409	32804
2041	27954
20410	16388
20411	18115
20413	16131
20417	15621
20418	15665
20419	18101
2042	28642
20420	16667
20421	28773
20422	28036
20423	28595
20424	28719
20425	36242
20426	15999
20427	27600
20428	28470
20429	27850
20430	27384
20431	27384
20433	17105
20434	47904
20436	28886
20437	16639
20438	17865
20439	17857
2044	28288
20442	17254
20443	17095
20444	17299
20445	48031
20446	16747
20447	28906
20448	16766
20449	17998
2045	28810
20451	16723
20452	17224
20453	17763
20454	28735
20455	17064
20456	16318
20457	16836
20458	17440
20459	15984
2046	16694
20460	16907
20461	35227
20464	15777
20466	27467
20467	30883
20468	16821
2047	16669
20471	30407
20472	15836
20473	30959
20474	17405
20475	16871
20477	30789
2048	16369
20481	28856
20482	36635
20483	18020
20484	16244
20486	15717
20487	16495
20488	28432
2049	17117
20490	17382
20491	17509
20492	16406
20493	17319
20494	17509
20495	27427
20497	16612
20498	18272
20499	18349
205	15604
2050	17011
20500	37010
20501	17975
20504	16568
20505	16274
20507	28889
205078	31414
20508	28126
20509	17143
2051	17426
20510	27468
20511	15901
20512	17143
20513	16937
20514	27404
20516	15890
20517	27634
20518	28033
20519	16514
2052	30918
20520	15335
20521	28849
20522	17957
20523	16013
20524	16685
20525	17229
20526	17181
20527	16887
20528	18302
20529	17671
2053	27431
20531	37564
20532	16694
20533	16257
20534	17391
20535	15975
20539	28498
2054	46345
20540	17572
20541	17147
20542	17881
20543	16607
20544	2030
205442	3238
20545	28280
20546	18337
20547	17549
20548	18120
20549	15887
20554	15376
20557	27954
20558	28642
20559	28288
2056	15639
20560	16669
20561	16369
20562	17117
20563	17011
20564	17426
20566	16630
20567	27431
2057	15640
20571	27694
20572	18253
20573	15632
20574	15794
20575	36408
20576	18040
20577	17780
20578	36407
20579	48581
2058	16248
20580	17679
20581	28209
20583	50157
20585	27823
20586	27631
20587	27597
20588	18072
20589	28715
2059	27694
20590	16952
20591	16964
20592	16230
20593	15501
20594	15502
20595	28171
20599	18293
206	15613
2060	28116
20600	28281
20603	17349
20606	28492
20608	27551
20609	47876
2061	15632
20610	16764
20611	27964
20613	17614
20614	27859
20615	28096
20616	27859
20617	18130
20618	16924
20619	18183
2062	15794
20621	15888
20622	15924
20623	16120
20624	16010
20625	17111
20626	37737
20627	16752
20628	18374
20631	27580
20632	16545
20633	16058
20634	18173
20635	27966
20636	16776
20637	18329
20638	28859
20639	15994
2064	17780
20641	36799
20643	17168
20645	16608
20646	18252
20647	17762
20649	27556
20650	35515
206536	140261
20657	28952
2066	15501
20660	16985
20665	16074
20666	17278
20667	16496
2067	17679
20677	28556
2068	28209
20681	13614
20682	17601
20683	28244
20684	18372
20686	18394
20687	28784
20688	28762
20690	28376
20691	17125
20692	17982
20693	17901
20694	28250
20695	27970
20696	28191
207	15454
2070	50157
20701	17534
20703	32396
20704	30938
20705	16705
20707	15503
20708	17774
20709	30531
2071	27823
20711	18236
20713	28140
20715	16089
20718	16271
2072	27631
20720	17915
20721	28028
20723	28090
20724	15505
20726	17075
20727	32383
20728	27524
20729	28713
2073	27597
20730	16368
20731	16168
20732	17104
20733	37754
20734	15953
20735	28269
20736	28158
20737	28168
20738	17248
20739	28314
2074	18072
20740	16252
20742	27879
20743	17637
20744	29000
20746	28011
20748	16123
20749	18322
2075	28715
20751	16925
20752	17733
20754	27887
20755	17888
20756	27566
20757	17804
20758	17139
207585	16393
20759	17332
20762	16784
20763	16861
20765	17830
20766	17109
20767	15375
20768	15633
2077	412516
20770	17313
20771	17508
20773	15838
20775	15932
20777	16184
20779	27994
2078	16952
20780	16778
20781	27430
20782	18171
20783	133211
20784	133211
20788	27910
20789	28184
2079	16964
20790	27581
20792	15506
20793	28664
207931	3567
20795	17825
20796	47789
20797	28477
20798	18431
20799	27768
208	15455
2080	16230
20800	17899
20801	17500
20802	35349
20804	18092
20806	27979
20807	15720
20808	15830
20809	27673
2081	28171
20810	28932
20811	16299
20812	27419
20813	35306
20815	28724
20816	85197
20817	37454
20818	17206
20824	17539
20825	32798
20826	30245
20827	35305
20828	27437
20829	28820
2083	28470
2084	15857
20840	28801
20841	17030
20842	16693
20843	16864
20844	15915
20845	35239
20846	15751
20848	28845
20849	37463
20850	16960
20851	35239
20852	27925
20860	17338
20861	17259
20862	17817
20863	17494
20864	15868
20865	16049
20866	16371
20867	16436
20868	17962
20869	16732
2087	18293
20870	28942
20871	17885
20872	16022
20874	18014
20875	16556
20876	16788
20877	18098
20879	16379
2088	28281
20880	16161
20881	17586
20882	29036
20883	29037
20885	17073
20886	28390
20887	28446
20888	28797
20889	29090
20890	28804
20893	15570
20894	16576
20895	15798
20896	28550
20897	18001
20898	16362
2090	47876
20900	17393
20901	17942
20903	16802
20904	17360
20905	28385
20906	16733
20907	17702
20908	16689
20911	16157
20913	16292
20914	17108
20915	16241
20916	18333
20917	15816
20918	28159
20919	29990
2092	17349
20920	17364
20921	16375
20922	15770
20923	17805
20924	27394
20925	17803
20926	27904
20927	16897
20928	16023
20929	15824
2093	28492
20930	37515
20931	37516
20932	18105
20933	28602
20934	27884
20935	15946
20936	16849
20938	35372
20939	16824
2094	27551
20940	28381
20941	28847
20942	27387
20943	28053
20944	16537
20945	16222
20947	18390
20949	15895
20950	15945
20951	28328
20952	28207
20953	18232
20955	16972
20956	17118
20957	37480
20958	17733
20959	28525
2096	27964
20962	18313
20963	17227
20965	17950
20967	16981
20968	18113
20969	18313
2097	15641
20972	28495
20974	16491
20976	18024
20978	18024
20979	27548
20980	30612
20982	16002
20983	18391
20985	18391
20986	33198
20987	16165
20988	16217
20989	16938
2099	17614
20990	15912
20991	17784
20992	33805
20994	27625
20996	17784
20997	35373
20998	17049
20999	17634
21	28429
2100	28096
21000	17680
21001	16077
21002	15954
21003	16809
21004	29042
21007	27872
21009	35436
2101	16895
21011	27423
21012	27606
21013	15748
21014	28547
21016	28860
21018	18268
21019	17039
2102	27859
21022	29986
21023	15966
21024	17061
21025	17378
21026	29052
21027	16659
21028	17835
21029	17794
21030	32398
21031	28137
21032	28723
21033	27611
21034	18004
21035	16588
21038	17608
21039	27947
2104	16257
21042	17459
21043	28014
21044	27730
21045	28225
21046	16855
21047	16789
2105	17391
21050	16899
21051	16298
21052	17767
21053	33076
21055	27503
21057	16024
21058	35374
21061	29051
21062	16868
21063	30624
21064	16224
21065	16867
21066	16176
21067	16998
21069	27441
2107	15975
21070	16313
21071	27605
21072	28252
21073	28029
21074	15963
21075	16246
21076	17773
21078	16988
21079	17994
21081	35425
21082	28662
21083	17797
21084	28232
210840	17488
21085	18254
21086	17173
21087	16710
210872	645509
21088	17363
21089	33982
21090	16523
21091	17924
21093	17044
21094	17317
21095	16443
21096	16743
21097	17837
21098	17886
21102	28458
21103	15601
21104	27736
21105	28991
21106	27378
21107	16398
21108	28587
21109	27508
2111	18130
21110	16296
21111	28479
21112	27477
21113	17746
21115	16392
21116	15867
21117	32799
21118	15936
21119	37492
2112	16924
21120	17140
21121	16332
21122	27792
21123	16991
21124	27639
21125	16238
21126	17877
21127	17621
21128	16048
21129	29033
2113	18183
21130	29034
21131	28163
21133	28199
21134	49601
21139	49883
211390	31413
2114	15888
21145	18216
21146	51013
21147	15681
21148	27938
21149	27731
2115	39153
21150	28175
21151	28424
21152	28439
21153	16955
21154	27719
21155	28530
21156	17661
21157	16097
21158	27886
21159	15820
2116	16010
21160	17466
21162	17009
21163	18038
21166	29062
2117	17480
21170	27515
21171	27691
21172	28058
21173	17292
21174	28221
21175	27383
21176	22788
21177	28007
21178	28648
21179	27703
21181	27414
21185	28293
21186	27391
21187	46045
211871	8802
21189	16845
2119	30164
21190	16303
21191	16028
21192	48950
21193	28245
21194	17355
21195	16944
21196	28030
21197	32819
21198	15885
21199	28245
21200	17082
21201	37023
21202	17342
21204	18347
21205	18314
21206	18164
21207	15334
21209	15512
2121	17111
21210	37012
21211	43065
21213	27809
21214	16342
21215	47276
21216	16977
2122	16752
21220	43433
21221	28718
21222	17917
21223	16399
21224	15705
21227	28455
21228	16501
21229	33510
2123	37737
21230	33510
21231	17100
21232	17535
21233	35423
21234	18403
21235	16467
21237	27621
21238	17530
21240	29073
21242	17196
21244	29991
21245	18051
21246	15836
21247	17053
21249	46749
21250	16316
21252	15604
21255	17159
21256	16347
21257	16349
21258	28231
21259	17482
2126	27580
21261	17561
212626	3395
21269	28839
2127	16545
21270	41710
21271	16345
21278	16283
21279	27956
21280	27956
21281	15772
21283	33196
21284	27855
21287	17576
21289	27913
21290	28120
21292	17291
21293	18287
21294	28319
21295	17617
21296	16647
21297	17464
213	15614
2130	15502
21300	47537
21301	29985
21302	17232
21303	28575
21304	16015
21308	18050
21310	28296
21312	17798
21316	27975
21317	30742
21318	16154
21319	16154
2132	16058
21320	17587
21322	28378
21323	27676
21324	15971
21325	43042
21326	16255
21327	16996
21328	17443
21329	17588
2133	18173
21330	15699
21331	17486
21334	18202
21335	17796
21339	27890
2134	27966
21341	28481
21344	17191
21346	16946
21348	15603
21350	44075
21351	18019
21352	17342
21353	6263
21357	28480
21360	16643
21361	17016
21364	28490
21365	37493
21366	18102
21367	15729
21369	17490
2137	15994
21370	17295
21373	17203
21375	17357
21377	17937
21378	16055
2138	17168
21380	17897
21381	17892
21382	16880
21383	17666
21384	27760
21385	16633
21387	17115
21388	15829
2139	16608
21391	16542
21394	28789
21395	17266
21396	15845
21399	16378
2140	16290
21400	28456
21401	16795
21402	15908
21403	16857
21406	18332
21407	16828
21408	16533
2141	17762
21411	17895
21413	17215
21414	18103
21416	17537
21417	16414
21419	28745
2142	27556
21420	28146
21422	18118
21424	17979
21425	17399
21426	28566
21427	16593
21428	47031
21429	16026
2143	17938
21430	17269
21431	28246
21432	28441
21433	28382
21434	28405
21435	29035
21436	29041
21439	28968
2144	28952
21441	28282
21442	30307
21443	28702
21444	32989
21445	27596
21446	18341
21448	7071
21449	27643
2145	16985
21450	15783
214506	599928
21451	44813
21452	16269
21453	17735
21454	17741
21455	17724
21456	28969
21459	27807
2146	16074
21460	28501
21461	15769
21462	18416
21463	18416
21464	28372
21465	27661
21467	17455
21469	32818
21470	32818
21471	27735
21472	18277
21473	16780
21474	28890
21475	15682
21481	16439
21483	16481
21485	15897
21486	28538
21488	18277
21491	28821
21493	16395
21495	29006
21496	32844
21497	28944
21499	28999
215	36882
21502	28037
21503	18207
21504	28447
21505	28761
21506	16186
21508	18259
2151	30154
21512	16121
21513	18259
21514	18056
21515	27756
21516	16948
21517	17411
21518	27465
2152	28556
21520	28406
21521	15784
21522	28132
21523	28401
21525	17103
21526	16297
21527	17103
21528	36510
21529	36510
2153	18285
21530	28514
21531	27877
21533	17911
21534	17398
21535	18278
21536	16511
21537	15935
21538	17122
21539	28273
2154	17601
21540	28110
21541	28920
21542	28203
21543	16734
21544	40992
21546	16953
21548	28939
21550	16878
21551	16319
21552	17533
21554	16437
21556	17786
21558	16259
21559	28253
21561	45441
21562	45826
21564	28828
21566	28337
21567	28060
21568	29065
2157	17651
21570	28682
21571	27883
21572	28257
21573	16446
21574	27425
21576	28497
21577	28451
21578	16121
21579	28009
2158	17182
21584	32618
21585	32890
21586	16250
21587	17581
21588	16059
2159	28244
21590	16478
21591	32601
21592	32602
21593	16198
21594	15947
21595	17149
21596	28000
21597	17940
21598	16073
21599	16682
216	15459
21600	28800
21602	16803
21604	18096
21605	13790
21606	35414
21607	28655
21608	28448
21610	40410
21611	16984
21612	15363
21613	16050
21614	16153
21616	28274
21617	35418
21618	27438
2162	15990
21620	17012
21621	27658
21623	15681
21624	18163
21625	27499
21627	18177
21628	28588
21629	17768
2163	28376
21630	17697
21631	15778
21633	15779
21636	15993
21640	49085
21641	16062
21642	16173
21643	17970
21646	15969
21648	28512
21651	17008
21653	51569
2166	17901
21660	16180
21661	15840
21664	16498
21665	17648
21667	17469
21669	32813
2167	28250
21670	17072
21673	27813
21677	36564
21678	16606
21679	16820
21680	15766
21682	17331
21683	16532
21684	17417
21685	17255
21687	32814
21688	15859
21690	18261
21691	17902
21692	15737
21696	34869
21697	30260
216985	36761
21699	27464
217	15564
2170	17534
21700	17691
21701	17818
21702	18387
21703	48427
21705	18327
21707	18415
21708	16923
21709	48429
2171	16586
21710	17684
21711	48309
21712	30249
21714	16552
21715	50759
21716	18410
21718	16314
21719	28219
2172	16705
21720	15917
21721	27459
21722	28255
21723	27788
21724	27828
21728	27654
21729	29025
2173	29022
21733	28021
21734	17931
21735	16434
21736	16580
21737	28089
21738	50760
21739	13792
2174	15503
21741	17247
21744	17583
21747	16872
21748	15979
21749	17738
2175	17774
21750	37041
21751	17519
21754	29083
21755	16440
21757	44003
21758	43980
2176	15504
21761	15733
21762	36557
21764	16463
21765	15611
21767	15860
21768	29009
21769	16354
21770	16913
21771	17166
21772	15761
21774	28136
21775	17458
21778	35807
2178	18236
21781	18039
21782	16621
21783	27449
21786	15927
21789	15685
21790	35266
21791	17279
21792	17279
21795	28570
21796	28101
21797	16837
21798	17927
21799	17312
2180	28140
21800	27410
21801	27838
21802	18083
21804	28147
21807	16305
21808	15427
21809	17249
21810	15805
21811	17213
21812	17316
21813	35704
21814	16543
21817	15874
21819	17705
2182	16089
21820	27657
21821	48957
21822	27574
21824	16844
21825	32965
21827	28500
21828	38635
21829	16399
21830	16399
21831	42054
21835	17261
21838	44079
21840	17358
21841	16770
21843	17339
21845	17394
21846	17114
21849	17592
21850	28725
21851	18142
21852	28725
21853	17311
21854	27830
21855	43997
21856	28284
21857	15919
21859	50038
2186	17915
21861	16927
21864	15819
21866	17660
2187	28028
21870	60125
21872	27870
21873	17328
21874	17752
21875	18317
21876	49004
21877	17374
21878	16232
21879	15704
2188	28090
21880	17524
21881	29022
21882	27870
21883	43575
21886	16570
21888	17604
2189	15505
21890	28871
21896	134066
21899	28921
219	15615
2190	17075
21900	27911
21901	15846
21902	16908
21903	18009
21904	16474
21908	17929
21909	15781
2191	17869
21910	16029
21912	27817
21913	27646
21914	28278
21915	28606
21916	28338
21917	28541
21918	28424
21919	28154
2192	27524
21920	27829
21921	28229
21922	27960
2193	28713
21930	17265
21931	17476
21932	36712
21934	28936
21935	16644
21936	15960
21937	16288
21938	17981
21939	28879
21940	75659
21941	17197
21942	17567
21945	29043
21946	29043
21947	17438
21950	15970
21951	28717
21952	17161
21953	16590
21954	18013
21956	35272
21959	18293
21960	18358
21961	27876
21963	18336
21964	37713
219640	5864
21965	15961
21966	15811
21967	37525
21970	28048
21971	17800
21972	28867
21973	16681
21974	16025
21975	16160
2199	16368
21991	37788
21992	46215
21995	27549
21996	27529
21997	27775
21998	17422
21999	15883
220	15616
2200	16168
22000	27791
22001	28400
22002	28898
22004	17165
22005	17021
22006	16531
22007	16895
22008	16457
2201	17104
22011	17491
22012	28692
