CHEBI	CHEMBL
35597	CHEMBL2171710
35600	CHEMBL2171712
35606	CHEMBL448964
35607	CHEMBL179166
35616	CHEMBL452630
35619	CHEMBL1230782
35621	CHEMBL55242
35626	CHEMBL1566946
35628	CHEMBL1105
35631	CHEMBL318269
35633	CHEMBL148824
35642	CHEMBL1256340
35648	CHEMBL2031183
35661	CHEMBL506854
35668	CHEMBL564201
35677	CHEMBL24441
35687	CHEMBL45462
35691	CHEMBL1162546
35697	CHEMBL27246
35702	CHEMBL16264
35704	CHEMBL1241437
35710	CHEMBL1422299
35720	CHEMBL15511
35739	CHEMBL780
35796	CHEMBL445864
35807	CHEMBL117311
35812	CHEMBL42442
35817	CHEMBL1321154
35825	CHEMBL1609
35847	CHEMBL1908355
35854	CHEMBL1349
35858	CHEMBL87112
35859	CHEMBL19490
35860	CHEMBL3561957
35862	CHEMBL1200558
35936	CHEMBL3185583
35940	CHEMBL1472
35966	CHEMBL488357
35986	CHEMBL24563
35998	CHEMBL135694
36002	CHEMBL87333
36007	CHEMBL113028
36008	CHEMBL393702
36010	CHEMBL2203685
36012	CHEMBL196731
36014	CHEMBL117545
36015	CHEMBL16080
36018	CHEMBL43882
36026	CHEMBL47258
36049	CHEMBL3188525
36062	CHEMBL37537
36106	CHEMBL114648
36108	CHEMBL229299
36124	CHEMBL444501
36162	CHEMBL403729
36214	CHEMBL1269402
36215	CHEMBL1269404
36216	CHEMBL1269403
36217	CHEMBL1231670
36218	CHEMBL417016
36238	CHEMBL429432
36259	CHEMBL408701
36274	CHEMBL1552
36276	CHEMBL443728
36281	CHEMBL3181904
36285	CHEMBL435229
36332	CHEMBL1224512
36373	CHEMBL219146
36383	CHEMBL2219640
36385	CHEMBL1909080
36386	CHEMBL13960
36390	CHEMBL2260731
36392	CHEMBL2333141
36394	CHEMBL3245366
36404	CHEMBL16396
36408	CHEMBL3577712
36412	CHEMBL3638321
36418	CHEMBL1529707
36419	CHEMBL81429
36420	CHEMBL39677
36421	CHEMBL504941
36426	CHEMBL3717833
36431	CHEMBL55941
36433	CHEMBL478640
36436	CHEMBL47969
36439	CHEMBL93112
36466	CHEMBL1160
36484	CHEMBL2448591
36489	CHEMBL2074591
36492	CHEMBL2272092
36503	CHEMBL1719455
36505	CHEMBL1087749
36540	CHEMBL2042144
36560	CHEMBL1201128
36575	CHEMBL1213015
36578	CHEMBL1650619
36584	CHEMBL1356238
36591	CHEMBL12196
36592	CHEMBL276849
36595	CHEMBL1370164
36596	CHEMBL3185216
36597	CHEMBL1650268
36601	CHEMBL482091
36605	CHEMBL1371297
36610	CHEMBL1305819
36616	CHEMBL39444
36617	CHEMBL479792
36621	CHEMBL301359
36625	CHEMBL450643
36628	CHEMBL261758
36632	CHEMBL114957
36635	CHEMBL21708
36662	CHEMBL2074646
36666	CHEMBL2285726
36669	CHEMBL86795
36670	CHEMBL86795
36674	CHEMBL119870
36691	CHEMBL101740
36693	CHEMBL45235
36696	CHEMBL44011
36697	CHEMBL45428
36703	CHEMBL192627
36704	CHEMBL1282
36706	CHEMBL383322
36713	CHEMBL335062
36714	CHEMBL410494
36715	CHEMBL1908037
36729	CHEMBL2112756
36740	CHEMBL442565
36742	CHEMBL1719455
36751	CHEMBL509027
36761	CHEMBL18591
36773	CHEMBL15768
36791	CHEMBL1508
36792	CHEMBL399730
36793	CHEMBL249669
36794	CHEMBL251643
36795	CHEMBL1175
36796	CHEMBL424660
36797	CHEMBL336920
36802	CHEMBL108947
36803	CHEMBL1492500
36804	CHEMBL2361409
36805	CHEMBL1711280
36806	CHEMBL1243041
36810	CHEMBL15897
36812	CHEMBL372105
36946	CHEMBL260876
36957	CHEMBL3187603
36967	CHEMBL1207991
36999	CHEMBL1373981
37001	CHEMBL12034
37023	CHEMBL88804
37024	CHEMBL433238
37025	CHEMBL1169505
37055	CHEMBL341824
37066	CHEMBL341824
37070	CHEMBL1160012
37081	CHEMBL1995111
37090	CHEMBL3277318
37105	CHEMBL278009
37127	CHEMBL115725
37144	CHEMBL1421613
37150	CHEMBL195407
37152	CHEMBL1797135
37245	CHEMBL1401952
37276	CHEMBL329361
37316	CHEMBL332122
37325	CHEMBL68500
37327	CHEMBL68500
37386	CHEMBL461288
37387	CHEMBL1615776
37391	CHEMBL19880
37394	CHEMBL512541
37401	CHEMBL125150
37405	CHEMBL1650628
37418	CHEMBL1965619
37444	CHEMBL158353
37447	CHEMBL65606
37454	CHEMBL51931
37480	CHEMBL1159526
37482	CHEMBL446963
37487	CHEMBL17594
37490	CHEMBL363594
37495	CHEMBL29898
37500	CHEMBL58972
37501	CHEMBL55761
37502	CHEMBL372711
37504	CHEMBL144924
37510	CHEMBL46469
37537	CHEMBL279115
37548	CHEMBL26128
37550	CHEMBL225155
37573	CHEMBL519905
37583	CHEMBL363100
37585	CHEMBL1368
37594	CHEMBL3416994
37595	CHEMBL1190232
37597	CHEMBL1442666
37599	CHEMBL913
37600	CHEMBL37104
37601	CHEMBL116960
37619	CHEMBL2115552
37627	CHEMBL1873035
37647	CHEMBL186784
37658	CHEMBL446866
37659	CHEMBL168
37664	CHEMBL591992
37665	CHEMBL1075814
37677	CHEMBL1453070
37713	CHEMBL1418244
37714	CHEMBL2325229
37753	CHEMBL3544721
37755	CHEMBL2074955
37758	CHEMBL1451116
37788	CHEMBL286939
37806	CHEMBL325758
37808	CHEMBL134702
37824	CHEMBL1374337
37825	CHEMBL58521
37830	CHEMBL16102
37837	CHEMBL948
37842	CHEMBL310297
37844	CHEMBL312128
37846	CHEMBL63446
37869	CHEMBL510068
37894	CHEMBL1309552
37908	CHEMBL190561
37911	CHEMBL370687
37915	CHEMBL2005897
37918	CHEMBL516313
37922	CHEMBL426926
37923	CHEMBL3084803
37924	CHEMBL1163
37931	CHEMBL828
37937	CHEMBL1201260
37941	CHEMBL1771
37945	CHEMBL560976
37965	CHEMBL1934663
37994	CHEMBL1197556
37995	CHEMBL578744
37998	CHEMBL258818
38002	CHEMBL1197556
38004	CHEMBL576409
38006	CHEMBL581203
38007	CHEMBL578504
38008	CHEMBL1197611
38010	CHEMBL1565476
38028	CHEMBL243087
38043	CHEMBL1495792
38049	CHEMBL1645222
38067	CHEMBL1333189
38069	CHEMBL1884229
38085	CHEMBL2391738
38105	CHEMBL464658
38108	CHEMBL33592
38109	CHEMBL1599178
38118	CHEMBL166223
38119	CHEMBL373777
38130	CHEMBL2253034
38135	CHEMBL205007
38137	CHEMBL1288
38167	CHEMBL42624
38178	CHEMBL111743
38190	CHEMBL490033
38200	CHEMBL486017
38211	CHEMBL2311074
38213	CHEMBL1255739
38214	CHEMBL467623
38218	CHEMBL3182143
38219	CHEMBL444041
38225	CHEMBL1700939
38247	CHEMBL2207728
38257	CHEMBL510103
38263	CHEMBL30037
38264	CHEMBL297800
38265	CHEMBL15676
38291	CHEMBL1950576
38299	CHEMBL2447889
38319	CHEMBL242022
38320	CHEMBL367881
38321	CHEMBL1873440
38322	CHEMBL44674
38358	CHEMBL250212
38362	CHEMBL454321
38366	CHEMBL115668
38367	CHEMBL114492
38397	CHEMBL426404
38420	CHEMBL1209648
38449	CHEMBL55772
38450	CHEMBL227020
38451	CHEMBL226969
38452	CHEMBL226968
38453	CHEMBL115405
38454	CHEMBL125369
38457	CHEMBL387744
38471	CHEMBL2288846
38472	CHEMBL45211
38474	CHEMBL2259976
38476	CHEMBL2228572
38478	CHEMBL2227684
38483	CHEMBL493480
38491	CHEMBL3303111
38495	CHEMBL2272784
38504	CHEMBL1551453
38505	CHEMBL2251586
38506	CHEMBL30018
38508	CHEMBL1076495
38510	CHEMBL504820
38531	CHEMBL464812
38537	CHEMBL2046816
38539	CHEMBL3187175
38544	CHEMBL177591
38545	CHEMBL1496
38547	CHEMBL3182286
38549	CHEMBL3184740
38562	CHEMBL2220442
38565	CHEMBL1078
38567	CHEMBL170417
38568	CHEMBL170132
38570	CHEMBL3182604
38571	CHEMBL2271132
38572	CHEMBL191740
38578	CHEMBL1867031
38580	CHEMBL329270
38585	CHEMBL496192
38587	CHEMBL1886341
38588	CHEMBL2228571
38590	CHEMBL1879701
38591	CHEMBL2392676
38592	CHEMBL1869353
38593	CHEMBL243282
38598	CHEMBL2354650
38603	CHEMBL1882960
38614	CHEMBL2229803
38616	CHEMBL302453
38618	CHEMBL88580
38620	CHEMBL589883
38621	CHEMBL2271089
38622	CHEMBL66381
38624	CHEMBL1898805
38626	CHEMBL225963
38628	CHEMBL2229099
38629	CHEMBL3183282
38630	CHEMBL197676
38635	CHEMBL292268
38639	CHEMBL2227839
38640	CHEMBL2227838
38647	CHEMBL1232385
38649	CHEMBL286013
38655	CHEMBL1162482
38658	CHEMBL1876467
38660	CHEMBL1872845
38661	CHEMBL1332314
38663	CHEMBL1713417
38665	CHEMBL1894994
38666	CHEMBL190083
38677	CHEMBL1525287
38680	CHEMBL1313005
38681	CHEMBL3560322
38682	CHEMBL345248
38685	CHEMBL2251584
38689	CHEMBL3187845
38691	CHEMBL444299
38692	CHEMBL1905657
38693	CHEMBL432816
38699	CHEMBL369611
38701	CHEMBL590878
38704	CHEMBL3185588
38718	CHEMBL1417951
38720	CHEMBL1741823
38721	CHEMBL504888
38722	CHEMBL306043
38728	CHEMBL2272785
38729	CHEMBL1887067
38730	CHEMBL2270068
38735	CHEMBL1315891
38737	CHEMBL1901047
38740	CHEMBL1957039
38746	CHEMBL346516
38747	CHEMBL337309
38750	CHEMBL165662
38754	CHEMBL1896983
38759	CHEMBL457811
38760	CHEMBL226090
38764	CHEMBL510014
38786	CHEMBL1481873
38792	CHEMBL3186488
38798	CHEMBL563789
38799	CHEMBL3189112
38802	CHEMBL397293
38803	CHEMBL1200866
38814	CHEMBL451894
38815	CHEMBL3185530
38816	CHEMBL3183835
38817	CHEMBL277294
38832	CHEMBL3182713
38843	CHEMBL1886047
38845	CHEMBL2138242
38848	CHEMBL1371129
38850	CHEMBL2104877
38851	CHEMBL3184154
38853	CHEMBL1491920
38855	CHEMBL41172
38864	CHEMBL1875667
38866	CHEMBL541730
38873	CHEMBL1560680
38879	CHEMBL316415
38884	CHEMBL1796022
38885	CHEMBL1584227
38887	CHEMBL2136658
38899	CHEMBL1789400
38902	CHEMBL3186904
38905	CHEMBL1877658
38906	CHEMBL1644696
38912	CHEMBL6291
38927	CHEMBL607707
38928	CHEMBL115646
38937	CHEMBL286721
38940	CHEMBL535
38944	CHEMBL93385
38945	CHEMBL3182477
38946	CHEMBL469328
38949	CHEMBL3184587
38951	CHEMBL3186920
38953	CHEMBL464977
38954	CHEMBL1355821
38957	CHEMBL3183502
38959	CHEMBL219876
38960	CHEMBL1406292
38963	CHEMBL1553726
38967	CHEMBL529209
38978	CHEMBL1797134
38994	CHEMBL2159006
38995	CHEMBL2159005
38997	CHEMBL1797278
39001	CHEMBL16347
39005	CHEMBL1234276
39017	CHEMBL25053
39073	CHEMBL1614944
39076	CHEMBL1234443
39078	CHEMBL408917
39091	CHEMBL2287507
39095	CHEMBL1874247
39096	CHEMBL1714528
39106	CHEMBL279564
39112	CHEMBL288441
39115	CHEMBL1887350
39147	CHEMBL3353924
39158	CHEMBL2011675
39160	CHEMBL3353923
39162	CHEMBL9732
39163	CHEMBL3185634
39164	CHEMBL265941
39168	CHEMBL406819
39169	CHEMBL406819
39170	CHEMBL259728
39174	CHEMBL509579
39176	CHEMBL451432
39177	CHEMBL259727
39178	CHEMBL259727
39180	CHEMBL3187135
39181	CHEMBL3187135
39183	CHEMBL2228155
39184	CHEMBL2228155
39185	CHEMBL3186997
39188	CHEMBL2270410
39199	CHEMBL3139703
39227	CHEMBL160929
39228	CHEMBL2272396
39229	CHEMBL2272397
39231	CHEMBL1907098
39234	CHEMBL37754
39243	CHEMBL38226
39246	CHEMBL1169674
39248	CHEMBL1172909
39250	CHEMBL495851
39251	CHEMBL495852
39254	CHEMBL250447
39255	CHEMBL1875086
39258	CHEMBL38934
39260	CHEMBL1883234
39261	CHEMBL148515
39263	CHEMBL2163966
39264	CHEMBL224318
39275	CHEMBL48339
39280	CHEMBL2106605
39282	CHEMBL115849
39285	CHEMBL1327143
39288	CHEMBL181624
39291	CHEMBL1882892
39300	CHEMBL1416084
39311	CHEMBL1906026
39312	CHEMBL1871136
39315	CHEMBL17888
39323	CHEMBL1905223
39327	CHEMBL2251732
39328	CHEMBL1904578
39329	CHEMBL1881674
39330	CHEMBL437926
39335	CHEMBL3185484
39345	CHEMBL593203
39346	CHEMBL1891190
39347	CHEMBL1869551
39348	CHEMBL2105573
39349	CHEMBL419564
39353	CHEMBL522994
39354	CHEMBL3347393
39357	CHEMBL3278560
39358	CHEMBL3347427
39361	CHEMBL2107248
39367	CHEMBL1895592
39368	CHEMBL2285857
39370	CHEMBL2251411
39373	CHEMBL1437391
39374	CHEMBL1164608
39376	CHEMBL226430
39381	CHEMBL1891512
39382	CHEMBL2287680
39383	CHEMBL1892746
39384	CHEMBL1364906
39385	CHEMBL1869031
39386	CHEMBL1873307
39387	CHEMBL1328219
39388	CHEMBL1394379
39392	CHEMBL3188909
39393	CHEMBL493481
39394	CHEMBL2313451
39395	CHEMBL2252177
39397	CHEMBL1788386
39408	CHEMBL1234276
39411	CHEMBL1552611
39414	CHEMBL578171
39421	CHEMBL1876554
39422	CHEMBL1208308
39423	CHEMBL3188494
39426	CHEMBL367680
39427	CHEMBL1200607
39428	CHEMBL1899801
39450	CHEMBL3307202
39451	CHEMBL2288885
39455	CHEMBL1201407
39458	CHEMBL91776
39464	CHEMBL611494
39465	CHEMBL173706
39466	CHEMBL1744069
39475	CHEMBL3183641
39476	CHEMBL259148
39478	CHEMBL537970
39481	CHEMBL555660
39484	CHEMBL381806
39501	CHEMBL609
39505	CHEMBL382127
39506	CHEMBL401874
39540	CHEMBL226117
39547	CHEMBL1229656
39548	CHEMBL1487
39561	CHEMBL1183605
39567	CHEMBL55068
39579	CHEMBL277577
39585	CHEMBL1201236
39618	CHEMBL303004
39624	CHEMBL500883
39631	CHEMBL1229766
39669	CHEMBL898
39678	CHEMBL1229749
39708	CHEMBL285527
39723	CHEMBL1229920
39740	CHEMBL290077
39764	CHEMBL1229967
39785	CHEMBL18591
39826	CHEMBL1229950
39839	CHEMBL192008
39857	CHEMBL571518
39867	CHEMBL109
39870	CHEMBL14409
39901	CHEMBL1230039
39912	CHEMBL95308
39922	CHEMBL15722
39931	CHEMBL114059
39932	CHEMBL1230177
39949	CHEMBL1230191
39955	CHEMBL374936
39959	CHEMBL233360
40009	CHEMBL771
40035	CHEMBL1230309
40036	CHEMBL232801
40050	CHEMBL116
40070	CHEMBL301141
40071	CHEMBL338790
40083	CHEMBL148169
40101	CHEMBL474163
40114	CHEMBL1230333
40116	CHEMBL44857
40117	CHEMBL174391
40131	CHEMBL443064
40133	CHEMBL430893
40139	CHEMBL40086
40152	CHEMBL38711
40154	CHEMBL54918
40167	CHEMBL99203
40196	CHEMBL1230507
40205	CHEMBL157729
40235	CHEMBL388596
40237	CHEMBL1422
40274	CHEMBL293405
40279	CHEMBL1467
40290	CHEMBL1230604
40300	CHEMBL234838
40303	CHEMBL503
40304	CHEMBL1230628
40326	CHEMBL336908
40332	CHEMBL242237
40403	CHEMBL1230695
40410	CHEMBL289004
40432	CHEMBL247272
40438	CHEMBL1230787
40444	CHEMBL248643
40448	CHEMBL55659
40454	CHEMBL1230692
40460	CHEMBL1229561
40519	CHEMBL1230831
40520	CHEMBL1812661
40526	CHEMBL65976
40532	CHEMBL133463
40538	CHEMBL522
40547	CHEMBL295830
40572	CHEMBL1230841
40585	CHEMBL1230813
40595	CHEMBL1089962
40611	CHEMBL2041316
40618	CHEMBL225304
40646	CHEMBL1230903
40678	CHEMBL82321
40682	CHEMBL73530
40719	CHEMBL295971
40730	CHEMBL583969
40750	CHEMBL1162294
40751	CHEMBL42280
40782	CHEMBL344760
40799	CHEMBL1078534
40810	CHEMBL107513
40813	CHEMBL21932
40850	CHEMBL219341
40863	CHEMBL1206015
40889	CHEMBL362148
40909	CHEMBL230001
40910	CHEMBL79455
40926	CHEMBL1231082
40933	CHEMBL142348
40947	CHEMBL63859
40953	CHEMBL103667
40968	CHEMBL1255871
41001	CHEMBL1231248
41033	CHEMBL20936
41037	CHEMBL17432
41039	CHEMBL3183549
41055	CHEMBL139908
41059	CHEMBL270875
41070	CHEMBL1206869
41089	CHEMBL1231329
41094	CHEMBL480626
41112	CHEMBL1231391
41117	CHEMBL46293
41131	CHEMBL1213528
41135	CHEMBL199237
41139	CHEMBL95889
41150	CHEMBL1231399
41189	CHEMBL171623
41214	CHEMBL153580
41218	CHEMBL254951
41237	CHEMBL1239
41241	CHEMBL259621
41253	CHEMBL135488
41254	CHEMBL1231562
41274	CHEMBL279660
41275	CHEMBL306226
41285	CHEMBL63895
41308	CHEMBL90039
41320	CHEMBL354676
41321	CHEMBL1231592
41330	CHEMBL44115
41378	CHEMBL1180004
41423	CHEMBL118
41450	CHEMBL38397
41456	CHEMBL224233
41469	CHEMBL187835
41480	CHEMBL1231797
41500	CHEMBL1469
41527	CHEMBL501722
41531	CHEMBL1231844
41582	CHEMBL1231898
41593	CHEMBL181936
41607	CHEMBL1086445
41625	CHEMBL491841
41633	CHEMBL434302
41656	CHEMBL399530
41674	CHEMBL189727
41688	CHEMBL64894
41721	CHEMBL1231959
41774	CHEMBL83
41778	CHEMBL1232111
41804	CHEMBL178090
41808	CHEMBL134537
41814	CHEMBL1232076
41846	CHEMBL566812
41865	CHEMBL1232164
41872	CHEMBL333826
41879	CHEMBL384467
41883	CHEMBL1232182
41888	CHEMBL402744
41899	CHEMBL1232157
41921	CHEMBL192812
41922	CHEMBL411
41928	CHEMBL125200
41934	CHEMBL1190
41941	CHEMBL1284
41948	CHEMBL830
41963	CHEMBL209462
41967	CHEMBL1232181
41977	CHEMBL178
41981	CHEMBL1232306
41988	CHEMBL1232227
42017	CHEMBL273386
42023	CHEMBL151604
42025	CHEMBL371701
42040	CHEMBL204394
42053	CHEMBL1232279
42068	CHEMBL1117
42082	CHEMBL21145
42088	CHEMBL1232343
42098	CHEMBL1153
42106	CHEMBL406270
42111	CHEMBL358850
42156	CHEMBL1232445
42170	CHEMBL1232392
42191	CHEMBL858
42202	CHEMBL486422
42219	CHEMBL1453
42223	CHEMBL289277
42255	CHEMBL47386
42263	CHEMBL1232411
42265	CHEMBL207990
42266	CHEMBL135626
42280	CHEMBL1232381
42309	CHEMBL323533
42330	CHEMBL116675
42334	CHEMBL1232545
42355	CHEMBL532
42394	CHEMBL1173462
42403	CHEMBL379642
42416	CHEMBL1232659
42438	CHEMBL1232595
42446	CHEMBL435298
42452	CHEMBL471524
42471	CHEMBL52606
42478	CHEMBL48166
42491	CHEMBL275638
42492	CHEMBL1232699
42495	CHEMBL3144083
42504	CHEMBL460025
42534	CHEMBL196228
42539	CHEMBL1232858
42549	CHEMBL123132
42564	CHEMBL609880
42567	CHEMBL31574
42578	CHEMBL539165
42588	CHEMBL7301
42630	CHEMBL286062
42638	CHEMBL23588
42639	CHEMBL95681
42646	CHEMBL1232770
42654	CHEMBL1232777
42682	CHEMBL307782
42697	CHEMBL189366
42702	CHEMBL319139
42724	CHEMBL19393
42725	CHEMBL1233049
42787	CHEMBL425723
42797	CHEMBL940
42820	CHEMBL821
42839	CHEMBL1233071
42843	CHEMBL86954
42896	CHEMBL132376
42944	CHEMBL659
42946	CHEMBL3182837
42977	CHEMBL169046
42989	CHEMBL497834
43000	CHEMBL1204628
43040	CHEMBL331373
43043	CHEMBL1208309
43060	CHEMBL31871
43078	CHEMBL458616
43088	CHEMBL260629
43089	CHEMBL309499
43098	CHEMBL134658
43103	CHEMBL1233389
43136	CHEMBL1233278
43179	CHEMBL176467
43197	CHEMBL1233457
43253	CHEMBL275084
43261	CHEMBL195882
43275	CHEMBL94809
43295	CHEMBL388803
43355	CHEMBL1233636
43362	CHEMBL218291
43385	CHEMBL323556
43415	CHEMBL175
43419	CHEMBL1233687
43424	CHEMBL188139
43433	CHEMBL56053
43451	CHEMBL1233550
43467	CHEMBL473922
43468	CHEMBL376564
43513	CHEMBL558445
43521	CHEMBL56475
43541	CHEMBL168083
43561	CHEMBL148333
43562	CHEMBL279561
43572	CHEMBL287556
43580	CHEMBL207225
43602	CHEMBL566315
43616	CHEMBL281948
43636	CHEMBL1173
43645	CHEMBL216543
43661	CHEMBL1233985
43666	CHEMBL200347
43689	CHEMBL42003
43732	CHEMBL15605
43755	CHEMBL1237
43796	CHEMBL1234071
43799	CHEMBL13968
43830	CHEMBL191083
43876	CHEMBL257626
43896	CHEMBL402001
43943	CHEMBL195368
43945	CHEMBL180570
43966	CHEMBL266349
43968	CHEMBL127
43980	CHEMBL1234265
43986	CHEMBL1234197
43996	CHEMBL216913
44003	CHEMBL48185
44032	CHEMBL115
44052	CHEMBL144888
44075	CHEMBL1229070
44081	CHEMBL388931
44107	CHEMBL1181633
44111	CHEMBL358697
44115	CHEMBL1234443
44137	CHEMBL1234521
44143	CHEMBL35033
44156	CHEMBL1234490
44185	CHEMBL34259
44188	CHEMBL1234578
44194	CHEMBL195441
44215	CHEMBL1234613
44229	CHEMBL1234624
44235	CHEMBL458049
44237	CHEMBL479880
44241	CHEMBL934
44247	CHEMBL1173379
44272	CHEMBL3137742
44296	CHEMBL9324
44368	CHEMBL1603968
44369	CHEMBL307429
44401	CHEMBL240963
44409	CHEMBL295069
44423	CHEMBL467
44445	CHEMBL56367
44460	CHEMBL1205452
44470	CHEMBL136916
44482	CHEMBL90852
44485	CHEMBL8211
44493	CHEMBL139050
44526	CHEMBL1093743
44534	CHEMBL8483
44557	CHEMBL1234848
44588	CHEMBL1234781
44612	CHEMBL1234965
44616	CHEMBL489
44639	CHEMBL13782
44658	CHEMBL280487
44664	CHEMBL1235106
44678	CHEMBL606759
44692	CHEMBL328944
44715	CHEMBL1160703
44722	CHEMBL540929
44737	CHEMBL316034
44800	CHEMBL1235140
44811	CHEMBL1235246
44836	CHEMBL1235250
44841	CHEMBL1233322
44842	CHEMBL1235255
44880	CHEMBL1182234
44884	CHEMBL14568
44897	CHEMBL1235228
44898	CHEMBL3349047
44909	CHEMBL1235242
44915	CHEMBL526
44920	CHEMBL1235254
44923	CHEMBL21485
44926	CHEMBL1235259
44932	CHEMBL39560
44962	CHEMBL1403
44975	CHEMBL415879
44976	CHEMBL1235291
44992	CHEMBL278009
45013	CHEMBL1235229
45030	CHEMBL222002
45075	CHEMBL577120
45081	CHEMBL55
45116	CHEMBL203567
45127	CHEMBL1235429
45129	CHEMBL122938
45133	CHEMBL322719
45141	CHEMBL144366
45165	CHEMBL1235346
45171	CHEMBL1235440
45223	CHEMBL1235541
45230	CHEMBL1235647
45240	CHEMBL451503
45257	CHEMBL221572
45262	CHEMBL96862
45265	CHEMBL307189
45285	CHEMBL614
45293	CHEMBL208943
45296	CHEMBL134994
45304	CHEMBL1660
45307	CHEMBL14762
45327	CHEMBL1090
45353	CHEMBL479579
45358	CHEMBL1235717
45367	CHEMBL444633
45373	CHEMBL21
45389	CHEMBL1235743
45409	CHEMBL163
45422	CHEMBL1235716
45425	CHEMBL1235722
45453	CHEMBL1214186
45478	CHEMBL1235634
45479	CHEMBL1454290
45487	CHEMBL1579130
45506	CHEMBL606078
45517	CHEMBL56852
45525	CHEMBL1162483
45564	CHEMBL1205948
45565	CHEMBL235134
45571	CHEMBL320358
45615	CHEMBL309339
45616	CHEMBL151062
45630	CHEMBL1235931
45652	CHEMBL703
45658	CHEMBL394875
45698	CHEMBL1236140
45713	CHEMBL165
45716	CHEMBL98
45718	CHEMBL91193
45719	CHEMBL1236019
45735	CHEMBL564085
45744	CHEMBL165084
45773	CHEMBL1236068
45783	CHEMBL941
45815	CHEMBL444463
45820	CHEMBL1236122
45823	CHEMBL559793
45825	CHEMBL1236196
45863	CHEMBL428647
45869	CHEMBL1236070
45892	CHEMBL506259
45895	CHEMBL16502
45900	CHEMBL449132
45906	CHEMBL265502
45910	CHEMBL436546
45919	CHEMBL107874
45924	CHEMBL22
45927	CHEMBL1236251
45931	CHEMBL1236235
45951	CHEMBL422
45969	CHEMBL1236394
45979	CHEMBL625
45980	CHEMBL95
45993	CHEMBL510309
45996	CHEMBL106175
46020	CHEMBL46486
46024	CHEMBL99
46026	CHEMBL146673
46032	CHEMBL77562
46053	CHEMBL1236345
46068	CHEMBL325414
46077	CHEMBL15571
46081	CHEMBL106
46149	CHEMBL108541
46171	CHEMBL112687
46195	CHEMBL112
46202	CHEMBL1236576
46229	CHEMBL375951
46234	CHEMBL1236594
46245	CHEMBL454801
46252	CHEMBL34076
46261	CHEMBL263376
46295	CHEMBL1520
46311	CHEMBL103043
46324	CHEMBL1236486
46342	CHEMBL132474
46345	CHEMBL185
46371	CHEMBL593503
46372	CHEMBL1236595
46414	CHEMBL254349
46415	CHEMBL1162481
46416	CHEMBL1236684
46477	CHEMBL486214
46515	CHEMBL1236872
46534	CHEMBL1236909
46548	CHEMBL313842
46552	CHEMBL193264
46557	CHEMBL924
46630	CHEMBL28368
46632	CHEMBL134
46635	CHEMBL1528820
46636	CHEMBL1889723
46643	CHEMBL1526886
46645	CHEMBL269630
46647	CHEMBL3349692
46654	CHEMBL2311075
46690	CHEMBL411716
46692	CHEMBL3301672
46702	CHEMBL2374043
46705	CHEMBL1590135
46708	CHEMBL1376677
46742	CHEMBL2152332
46755	CHEMBL1232545
46758	CHEMBL3187284
46762	CHEMBL478589
46784	CHEMBL1234162
46785	CHEMBL3182543
46788	CHEMBL119596
46790	CHEMBL444144
46796	CHEMBL3092378
46799	CHEMBL1233056
46807	CHEMBL1235226
46811	CHEMBL792
46814	CHEMBL792
46816	CHEMBL155707
46817	CHEMBL792
46823	CHEMBL792
46837	CHEMBL284104
46859	CHEMBL1231723
46860	CHEMBL261326
46865	CHEMBL88972
46875	CHEMBL446761
46898	CHEMBL1097567
46905	CHEMBL1594
46916	CHEMBL1470323
46932	CHEMBL311158
46936	CHEMBL75124
46937	CHEMBL1180496
46938	CHEMBL504567
46961	CHEMBL236036
46962	CHEMBL1453208
46979	CHEMBL105867
46983	CHEMBL500808
46987	CHEMBL505348
46994	CHEMBL1222249
47013	CHEMBL444125
47032	CHEMBL453716
47069	CHEMBL412813
47077	CHEMBL1229889
47083	CHEMBL108877
47097	CHEMBL298734
47105	CHEMBL1230095
47106	CHEMBL592010
47131	CHEMBL214830
47133	CHEMBL404658
47136	CHEMBL44628
47147	CHEMBL1230467
47188	CHEMBL252967
47217	CHEMBL1231052
47220	CHEMBL1231084
47248	CHEMBL57284
47249	CHEMBL87277
47266	CHEMBL1231461
47273	CHEMBL365617
47291	CHEMBL295666
47322	CHEMBL489157
47344	CHEMBL428690
47351	CHEMBL147792
47379	CHEMBL196526
47381	CHEMBL139
47417	CHEMBL429852
47426	CHEMBL35
47454	CHEMBL1233202
47495	CHEMBL1987756
47499	CHEMBL11
47518	CHEMBL295698
47520	CHEMBL319160
47544	CHEMBL1013
47554	CHEMBL46058
47564	CHEMBL1161
47600	CHEMBL23327
47612	CHEMBL264374
47617	CHEMBL357452
47619	CHEMBL42126
47628	CHEMBL112953
47657	CHEMBL193240
47664	CHEMBL334635
47696	CHEMBL220087
47724	CHEMBL439343
47727	CHEMBL6444
47772	CHEMBL1451395
47780	CHEMBL415
47781	CHEMBL72
47782	CHEMBL87708
47785	CHEMBL1230989
47799	CHEMBL3351075
47802	CHEMBL243596
47807	CHEMBL48802
47808	CHEMBL128136
47809	CHEMBL1627201
47819	CHEMBL260629
47821	CHEMBL260629
47822	CHEMBL260629
47825	CHEMBL323186
47826	CHEMBL323186
47827	CHEMBL323186
47828	CHEMBL3544529
47835	CHEMBL427526
47855	CHEMBL115186
47856	CHEMBL447944
47872	CHEMBL2158192
47876	CHEMBL1234242
47898	CHEMBL417
