CHEBI	PUBCHEM
85966	252150276
85968	252150277
85969	252150278
85971	252150507
85972	252150279
85973	252150280
85974	252150281
85975	252150282
85976	252150283
85977	252150284
85978	252150285
85979	252150286
85980	252150287
85981	252150288
85982	252150289
85983	252150290
85984	252150291
85985	252150508
85986	252150509
85987	252150510
85988	252150292
85990	252150293
85991	252150294
85992	252150295
85993	252150296
85994	252150297
85995	252150298
85996	252150299
85997	252150300
85998	252150301
86001	252150302
86002	252150303
86003	252150304
86004	252150305
86005	252150306
86006	252150307
86007	252150308
86011	252150309
86012	252150310
86013	252150511
86014	252150512
86016	252150514
86017	252150515
86018	252150516
86019	252150517
86020	252150518
86021	252150519
86022	252150311
86023	252150312
86025	252150313
86025	8147790
86028	252150520
86030	252150314
86031	252150315
86032	252150316
86033	252150317
86035	252150318
86036	252150319
86037	252150521
86038	252150320
86039	252150321
86040	252150522
86041	252150523
86042	252150524
86043	252150322
86044	252150323
86045	252150324
86046	252150525
86047	252150325
86048	252150526
86049	252150326
86050	252150327
86051	252150328
86052	252150329
86053	252150330
86054	252150331
86055	252150332
86058	252150333
86059	252150334
86062	252150527
86063	252150335
86064	252150336
86065	252150337
86066	252150338
86067	252150339
86068	252150340
86069	252150341
86070	252150342
86071	252150343
86072	252150344
86073	252150345
86074	252150528
86075	252150529
86076	252150346
86077	252150347
86078	252150348
86080	252150349
86081	252150350
86082	252150351
86083	252150352
86084	252150353
86085	252150354
86086	252150355
86087	252150530
86088	252150356
86089	252150357
86090	252150358
86091	252150359
86092	252150360
86093	252150361
86094	252150362
86095	252150363
86096	252150531
86097	252150364
86098	252150532
86099	252150365
86100	252150366
86101	252150367
86102	252150368
86103	252150369
86104	252150370
86105	252150371
86106	252150372
86107	252150373
86108	252150374
86109	252150375
86110	252150533
86111	252150376
86112	252150377
86113	252150534
86114	252150378
86115	252150535
86116	252150536
86117	252150379
86118	252150380
86119	252150381
86120	252150537
86121	252150382
86122	252150538
86123	252150383
86124	252150384
86125	252150385
86126	252150386
86127	252150387
86128	252150388
86129	252150389
86130	252150390
86131	252150539
86132	252150391
86133	252150392
86134	252150393
86135	252150394
86136	252150395
86137	252150396
86138	252150397
86139	252150540
86140	252150398
86141	252150399
86142	252150400
86143	252150401
86144	252150402
86145	252150541
86146	252150542
86147	252150403
86148	252150404
86149	252150405
86151	252150406
86153	252150407
86154	252150408
86155	252150409
86156	252150410
86157	252150411
86158	252150412
86159	252150413
86160	252150543
86161	252150414
86162	252150415
86163	252150416
86164	252150417
86165	252150544
86166	252150418
86167	252150419
86168	252150420
86169	252150421
86170	252150422
86171	252150423
86172	252150424
86173	252150425
86174	252150426
86175	252150427
86176	252150428
86177	252150429
86178	252150430
86180	252150431
86181	252150432
86182	252150433
86183	252150434
86184	252150435
86186	252150436
86187	252150437
86188	252150438
86189	252150439
86190	252150440
86192	252150441
86193	252150545
86194	252150546
86195	252150547
86196	252150442
86197	252150443
86198	252150444
86199	252150445
86200	252150446
86201	252150447
86202	252150448
86203	252150449
86204	252150450
86205	252150451
86206	252150452
86208	252150453
86209	252150454
86210	252150455
86211	252150456
86212	252150457
86213	252150458
86214	252150459
86215	252150460
86216	252150461
86217	252150462
86218	252150463
86219	252150464
86220	252150465
86221	252150466
86222	252150467
86223	252150468
86224	252150469
86225	252150470
86226	252150548
86227	252150471
86228	252150472
86229	252150473
86230	252150474
86231	252150475
86232	252150476
86233	252162395
86234	252150549
86235	252150477
86236	252150499
86237	252162396
86238	252150478
86239	252150479
86240	252150480
86241	252150481
86243	252150483
86244	252150484
86245	252150485
86248	252150486
86249	252150487
86251	252150488
86252	252150489
86253	252150490
86254	252150491
86255	252150492
86256	252150493
86257	252150494
86258	252162397
86259	252162398
86260	252162399
86261	252162400
86262	252162401
86263	252162402
86265	252162403
86266	252162404
86268	252162405
86269	252162406
86270	252162407
86272	252162408
86273	252162409
86274	252162410
86275	252162411
86276	252162412
86277	252162413
86278	252162414
86279	252162415
86280	252162416
86281	252162417
86283	252162614
86284	252162374
86285	252162418
86287	252162419
86288	252162420
86289	252162421
86290	252162375
86291	252162422
86292	252162423
86293	252162424
86294	252162425
86295	252162426
86296	252162427
86297	252162428
86298	252162429
86299	252162430
86300	252162431
86301	252162432
86302	252162433
86303	252162434
86304	252162435
86305	252162436
86306	252162437
86307	252162438
86308	252162439
86310	252162440
86311	252162441
86312	252162442
86313	252162443
86314	252162444
86315	252162376
86316	252162445
86317	252162446
86318	252162447
86319	252162448
86320	252162449
86321	252162450
86325	252162451
86326	252162452
86329	252162453
86330	252162454
86331	252162455
86332	252162456
86333	252162457
86334	252162458
86335	252162459
86336	252162460
86337	252162461
86338	252162462
86339	252162463
86340	252162464
86343	252162465
86344	252162466
86345	252162467
86346	252162468
86347	252162469
86348	252162470
86349	252162471
86350	252162472
86351	252162473
86353	252162474
86354	252162475
86355	252162476
86356	252162477
86358	252162478
86359	252162479
86360	252162480
86361	252162481
86362	252162482
86363	252162483
86364	252162484
86365	252162485
86366	252162486
86367	252162487
86368	252162488
86369	252162489
86370	252162490
86371	252162491
86372	252162492
86373	252162493
86374	252162494
86375	252162495
86376	252162496
86377	252162497
86378	252162498
86379	252162499
86380	252162500
86381	223438662
86381	252162377
86382	252162501
86384	252162502
86386	252162503
86387	252162504
86388	252162505
86389	223438661
86389	252162378
86390	252162506
86391	252162507
86392	252162508
86393	252162509
86394	252162510
86395	252162511
86396	252162512
86397	252162513
86398	252162514
86399	252162515
86400	252162516
86401	252162611
86402	252162517
86403	252162518
86404	252162613
86405	252162612
86406	252162519
86407	252162520
86408	252162521
86409	223446474
86409	252162379
86410	252162522
86412	252162523
86413	252162524
86414	252162525
86415	252162526
86416	252162527
86418	252162528
86419	252162529
86422	252162530
86423	252162531
86424	252162532
86425	252162533
86427	252162534
86428	252162535
86431	252162536
86432	252162537
86433	252162538
86434	252162539
86435	252162540
86436	252162541
86437	252162542
86438	252162543
86439	252162544
86441	252162545
86442	252162546
86443	252162547
86444	252162548
86445	252162549
86447	252162550
86448	252162551
86449	252162552
86450	252162553
86451	252162554
86452	252162555
86453	252162556
86454	252162557
86455	252162558
86456	252162559
86457	252162560
86458	252162561
86459	252162562
86460	252162563
86462	252162564
86463	252162565
86464	252162566
86465	252162567
86466	252162568
86467	252162569
86471	252162570
86472	252162571
86473	252162572
86474	252162573
86475	252162574
86476	223442376
86476	252162380
86477	252162575
86479	252162576
86480	252162577
86481	252162578
86483	252162579
86486	252162580
86489	252162581
86490	252162582
86491	252162583
86492	252162584
86493	252162585
86495	252162586
86496	252162587
86500	252162588
86502	252162589
86503	252162590
86504	252162591
86506	252162592
86507	252162593
86508	252162594
86509	252162595
86510	252162596
86511	252162597
86512	252162598
86513	252162599
86514	252162600
86515	252162601
86516	252162602
86517	252162603
86518	252162604
86519	252162605
86520	252162606
86521	252162607
86522	252162608
86523	252162609
86524	252162610
86525	252162615
86526	252162616
86527	252162617
86528	252162618
86529	252162619
86530	252162620
86531	252162621
86532	252162622
86534	252162623
86535	252162624
86537	252162625
86538	252162626
86539	252162627
86540	252162628
86541	252162629
86542	252162630
86543	252162631
86544	252162632
86545	252162633
86546	252162634
86547	252162635
86548	252162636
86549	252162637
86550	252162638
86551	252162639
86552	252162640
86553	252162641
86554	252162642
86555	252162643
86556	252162644
86557	252162645
86558	252162646
86559	252162647
86560	252162648
86561	252162649
86562	252162650
86564	252162651
86565	252162652
86566	252162653
86567	252162654
86568	252162655
86569	252162656
86570	252162657
86574	252162658
86575	252162659
86576	252162660
86577	252162661
86578	252162662
86579	252162663
86580	252162664
86581	252162665
86582	252162666
86583	252162667
86584	252162668
86585	252162669
86586	252162670
86587	252162671
86588	252162672
86590	252162673
86591	252162674
86592	252162675
86593	252162676
86595	252162677
86598	252162678
86599	252162679
86618	252237810
86620	252237811
86632	315670949
86635	315670950
86898	252162680
86899	252162681
86900	252162682
86901	252162683
86903	252162684
86919	252162685
86940	315670951
86945	252162686
86946	252162687
86948	252162688
86949	252162689
86951	252162690
86952	252162691
86956	252162692
86957	252162693
86958	252162694
86959	252162695
86960	252162696
86961	252162697
86962	252162698
86963	252162699
86968	252162700
86969	252162701
86970	252162702
86971	252162703
86972	252162704
86973	252162705
86974	252162706
86975	252162707
86976	252162708
86977	252162709
86978	252162710
86979	252162711
86980	252162712
86982	252162713
86983	252162714
86984	252162715
86985	252162716
86987	252162718
86988	252162719
86989	252162720
86990	252162721
86991	252162722
86992	252162723
86993	252162724
86994	252162854
86995	252162725
86996	252162726
86997	252162727
86999	252162855
87000	252162856
87001	252162728
87002	252162857
87003	252162729
87004	252162730
87005	252162731
87006	252162732
87007	252162733
87008	252162734
87009	252162735
87010	252162736
87011	252162737
87014	252162738
87016	252162739
87017	252162740
87020	252162741
87023	252162742
87024	252162743
87030	252162744
87031	252162745
87033	252162746
87041	252162747
87042	252162748
87043	252162749
87044	223445296
87044	252162858
87045	252162859
87046	252162860
87047	252162861
87048	252162750
87049	252162751
87050	252162862
87051	252162863
87052	252162752
87053	252162864
87054	252162865
87055	252162866
87056	252162867
87057	252162868
87058	252162753
87059	252162754
87060	252162869
87062	252162755
87065	223448119
87065	252162756
87070	252162757
87072	252162758
87073	252162759
87074	252162760
87075	252162761
87076	252162762
87079	252162764
87080	252162765
87081	252162766
87082	252162870
87083	252162767
87084	252162871
87085	252162872
87086	252162873
87087	252162874
87088	252162875
87089	252162876
87090	252162877
87091	252162878
87092	252162768
87093	252162769
87094	252162770
87095	252162879
87096	252162880
87097	252162881
87098	252162771
87099	252162772
87103	252237812
87104	252162773
87105	252162774
87106	252162775
87107	252162882
87108	252162776
87109	252162883
87111	252162777
87112	252162778
87115	252162779
87116	252162780
87117	252162781
87118	252162782
87119	252162884
87120	252162885
87121	252162886
87122	252162887
87123	252162888
87124	252162889
87125	252162890
87126	252162783
87129	252162784
87131	252162891
87133	252162892
87136	252162893
87137	252162894
87138	255509839
87139	252162785
87140	252162786
87141	252162787
87142	252162788
87143	255509854
87144	255509840
87145	255509841
87146	255509842
87147	255509843
87148	255509844
87149	255509845
87150	255509846
87151	255509847
87152	255509848
87153	255509849
87154	255509850
87155	255509851
87156	255509852
87157	255509853
87158	252162895
87159	252162896
87160	252162897
87161	252162898
87162	252162899
87163	252162900
87164	252162901
87166	252162789
87167	252237813
87169	252162902
87170	252162903
87171	252162904
87172	252162905
87173	252162790
87174	252162906
87175	252162907
87176	252237814
87177	252237815
87178	252237816
87179	252237817
87180	252237818
87181	252162791
87182	252162792
87184	252162908
87185	252162909
87186	252162793
87187	252162794
87188	252162795
87189	252162796
87190	252162797
87191	252162798
87192	252162799
87193	252162800
87194	252237819
87196	252162801
87201	252162802
87202	252162803
87206	252162804
87210	252162805
87212	252162806
87213	252162807
87214	252162808
87215	252162850
87216	252162809
87217	252162810
87219	252162811
87220	252162812
87221	252162813
87222	252162814
87223	252162815
87224	252162816
87225	252162817
87226	252162818
87227	252162819
87229	252162820
87231	252162821
87232	252162822
87233	252162823
87234	252162824
87235	252162825
87236	252162852
87237	252162853
87238	252162826
87239	252162827
87240	252162828
87241	252162829
87242	252162830
87243	252162831
87244	252162832
87245	252162833
87246	252162834
87247	252162835
87248	252162836
87249	252162837
87251	252162838
87253	252162839
87254	252162840
87255	252162841
87256	252162842
87257	252162843
87258	252162844
87259	252162845
87260	252162846
87261	252162847
87262	252162848
